record_key,stable_id,field_path,raw_value,enum_type,enum_label,value_origin
SpeciesCultureDefinitionSO|culture:harpy-aerie,culture:harpy-aerie,otherCultureAttitudes.6.id,culture:orc-vigil,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:harpy-aerie,culture:harpy-aerie,otherCultureAttitudes.6.weight,1.03,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:harpy-aerie,culture:harpy-aerie,otherCultureAttitudes.7.id,culture:slime-confluence,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:harpy-aerie,culture:harpy-aerie,otherCultureAttitudes.7.weight,1.06,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:harpy-aerie,culture:harpy-aerie,otherCultureAttitudes.8.id,culture:vampire-nightcourt,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:harpy-aerie,culture:harpy-aerie,otherCultureAttitudes.8.weight,1.09,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:harpy-aerie,culture:harpy-aerie,assimilationDays,120,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:harpy-aerie,culture:harpy-aerie,preferredRoles,0,FacilityRole,None,implicit-csharp-default
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,m_Name,culture_kobold-toolclan,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,stableId,culture:kobold-toolclan,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,displayName,도구씨족 문화,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,description,잘 관리된 도구를 가계의 증거로 여기며 작은 성취도 씨족 앞에서 기록한다.,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,authoringRevision,1,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,sourceNote,V20 content-density expansion; hand-authored Korean source revision 1.,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,defaultSpeciesId,Kobold,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,preferredItemIds.0,food:mushroom-stew,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,forbiddenItemIds.0,item:broken-tool,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,preferredFacilityIds,[],,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,environmentalPreferences.0,compact warm workshops,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,roomPreference.preferredRoles,72,FacilityRole,Training | Logistics,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,roomPreference.idealTemperatureC,24,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,roomPreference.temperatureToleranceC,7,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,roomPreference.minimumVentilation,50,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,roomPreference.minimumLighting,45,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,roomPreference.maximumLighting,100,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,roomPreference.minimumCleanliness,40,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,roomPreference.prefersSharedSpace,1,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,roomPreference.prefersPrivateSpace,0,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,etiquetteRules.0,도구를 빌릴 때는 돌려줄 상태를 먼저 약속한다.,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,ceremonyIds.0,practice:kobold-tool-naming,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,ceremonyIds.1,practice:kobold-bench-feast,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,otherCultureAttitudes.0.id,culture:adventurer-frontier,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,otherCultureAttitudes.0.weight,0.89,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,otherCultureAttitudes.1.id,culture:beastkin-pack,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,otherCultureAttitudes.1.weight,0.92,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,otherCultureAttitudes.2.id,culture:demon-contract,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,otherCultureAttitudes.2.weight,0.95,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,otherCultureAttitudes.3.id,culture:golem-core,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,otherCultureAttitudes.3.weight,0.98,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,otherCultureAttitudes.4.id,culture:harpy-aerie,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,otherCultureAttitudes.4.weight,1.01,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,otherCultureAttitudes.5.id,culture:myconid-grove,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,otherCultureAttitudes.5.weight,1.07,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,otherCultureAttitudes.6.id,culture:orc-vigil,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,otherCultureAttitudes.6.weight,1.1,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,otherCultureAttitudes.7.id,culture:slime-confluence,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,otherCultureAttitudes.7.weight,1.13,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,otherCultureAttitudes.8.id,culture:vampire-nightcourt,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,otherCultureAttitudes.8.weight,0.85,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,assimilationDays,120,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:kobold-toolclan,culture:kobold-toolclan,preferredRoles,0,FacilityRole,None,implicit-csharp-default
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,m_Name,culture_myconid-grove,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,stableId,culture:myconid-grove,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,displayName,포자정원 문화,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,description,대화와 기억을 향과 포자 리듬으로 나누며 습한 공동 정원을 지킨다.,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,authoringRevision,1,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,sourceNote,V20 content-density expansion; hand-authored Korean source revision 1.,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,defaultSpeciesId,Myconid,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,preferredItemIds.0,resource:cave-mushroom,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,forbiddenItemIds.0,supply:fungicide,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,preferredFacilityIds,[],,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,environmentalPreferences.0,humid dim gardens,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,roomPreference.preferredRoles,5,FacilityRole,Meal | Rest,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,roomPreference.idealTemperatureC,20,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,roomPreference.temperatureToleranceC,5,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,roomPreference.minimumVentilation,45,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,roomPreference.minimumLighting,5,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,roomPreference.maximumLighting,35,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,roomPreference.minimumCleanliness,40,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,roomPreference.prefersSharedSpace,1,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,roomPreference.prefersPrivateSpace,0,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,etiquetteRules.0,타인의 포자권에 불꽃을 들이지 않는다.,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,ceremonyIds.0,practice:myconid-shared-mist,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,ceremonyIds.1,practice:myconid-spore-return,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,otherCultureAttitudes.0.id,culture:adventurer-frontier,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,otherCultureAttitudes.0.weight,0.96,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,otherCultureAttitudes.1.id,culture:beastkin-pack,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,otherCultureAttitudes.1.weight,0.99,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,otherCultureAttitudes.2.id,culture:demon-contract,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,otherCultureAttitudes.2.weight,1.02,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,otherCultureAttitudes.3.id,culture:golem-core,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,otherCultureAttitudes.3.weight,1.05,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,otherCultureAttitudes.4.id,culture:harpy-aerie,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,otherCultureAttitudes.4.weight,1.08,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,otherCultureAttitudes.5.id,culture:kobold-toolclan,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,otherCultureAttitudes.5.weight,1.11,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,otherCultureAttitudes.6.id,culture:orc-vigil,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,otherCultureAttitudes.6.weight,0.86,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,otherCultureAttitudes.7.id,culture:slime-confluence,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,otherCultureAttitudes.7.weight,0.89,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,otherCultureAttitudes.8.id,culture:vampire-nightcourt,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,otherCultureAttitudes.8.weight,0.92,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,assimilationDays,120,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:myconid-grove,culture:myconid-grove,preferredRoles,0,FacilityRole,None,implicit-csharp-default
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,m_Name,culture_orc-vigil,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,stableId,culture:orc-vigil,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,displayName,무기 철야 문화,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,description,행동으로 신뢰를 증명하며 잔치와 철야에서 공동체의 빚을 기억한다.,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,authoringRevision,1,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,sourceNote,V20 content-density expansion; hand-authored Korean source revision 1.,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,defaultSpeciesId,Orc,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,preferredItemIds.0,food:salted-meat-stew,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,forbiddenItemIds.0,food:tiny-portion,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,preferredFacilityIds,[],,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,environmentalPreferences.0,robust communal halls,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,roomPreference.preferredRoles,9,FacilityRole,Meal | Training,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,roomPreference.idealTemperatureC,20,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,roomPreference.temperatureToleranceC,10,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,roomPreference.minimumVentilation,40,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,roomPreference.minimumLighting,25,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,roomPreference.maximumLighting,85,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,roomPreference.minimumCleanliness,30,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,roomPreference.prefersSharedSpace,1,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,roomPreference.prefersPrivateSpace,0,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,etiquetteRules.0,무기를 내려놓고 한 약속은 결투로 뒤집지 않는다.,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,ceremonyIds.0,practice:orc-weapon-vigil,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,ceremonyIds.1,practice:orc-shared-cauldron,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,otherCultureAttitudes.0.id,culture:adventurer-frontier,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,otherCultureAttitudes.0.weight,1.03,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,otherCultureAttitudes.1.id,culture:beastkin-pack,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,otherCultureAttitudes.1.weight,1.06,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,otherCultureAttitudes.2.id,culture:demon-contract,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,otherCultureAttitudes.2.weight,1.09,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,otherCultureAttitudes.3.id,culture:golem-core,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,otherCultureAttitudes.3.weight,1.12,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,otherCultureAttitudes.4.id,culture:harpy-aerie,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,otherCultureAttitudes.4.weight,1.15,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,otherCultureAttitudes.5.id,culture:kobold-toolclan,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,otherCultureAttitudes.5.weight,0.87,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,otherCultureAttitudes.6.id,culture:myconid-grove,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,otherCultureAttitudes.6.weight,0.9,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,otherCultureAttitudes.7.id,culture:slime-confluence,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,otherCultureAttitudes.7.weight,0.96,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,otherCultureAttitudes.8.id,culture:vampire-nightcourt,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,otherCultureAttitudes.8.weight,0.99,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,assimilationDays,120,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:orc-vigil,culture:orc-vigil,preferredRoles,0,FacilityRole,None,implicit-csharp-default
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,m_Name,culture_slime-confluence,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,stableId,culture:slime-confluence,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,displayName,합류수 문화,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,description,몸의 일부와 기억을 나누는 것을 친밀함으로 여기되 핵의 경계는 엄격히 지킨다.,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,authoringRevision,1,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,sourceNote,V20 content-density expansion; hand-authored Korean source revision 1.,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,defaultSpeciesId,Slime,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,preferredItemIds.0,resource:clean-water,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,forbiddenItemIds.0,resource:salt,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,preferredFacilityIds,[],,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,environmentalPreferences.0,clean humid pools,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,roomPreference.preferredRoles,260,FacilityRole,Rest | Hygiene,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,roomPreference.idealTemperatureC,22,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,roomPreference.temperatureToleranceC,5,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,roomPreference.minimumVentilation,40,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,roomPreference.minimumLighting,20,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,roomPreference.maximumLighting,70,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,roomPreference.minimumCleanliness,70,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,roomPreference.prefersSharedSpace,1,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,roomPreference.prefersPrivateSpace,0,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,etiquetteRules.0,상대 핵에 닿기 전 반드시 색 변화로 동의를 구한다.,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,ceremonyIds.0,practice:slime-clear-water,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,ceremonyIds.1,practice:slime-core-ring,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,otherCultureAttitudes.0.id,culture:adventurer-frontier,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,otherCultureAttitudes.0.weight,1.1,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,otherCultureAttitudes.1.id,culture:beastkin-pack,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,otherCultureAttitudes.1.weight,1.13,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,otherCultureAttitudes.2.id,culture:demon-contract,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,otherCultureAttitudes.2.weight,0.85,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,otherCultureAttitudes.3.id,culture:golem-core,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,otherCultureAttitudes.3.weight,0.88,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,otherCultureAttitudes.4.id,culture:harpy-aerie,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,otherCultureAttitudes.4.weight,0.91,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,otherCultureAttitudes.5.id,culture:kobold-toolclan,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,otherCultureAttitudes.5.weight,0.94,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,otherCultureAttitudes.6.id,culture:myconid-grove,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,otherCultureAttitudes.6.weight,0.97,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,otherCultureAttitudes.7.id,culture:orc-vigil,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,otherCultureAttitudes.7.weight,1,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,otherCultureAttitudes.8.id,culture:vampire-nightcourt,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,otherCultureAttitudes.8.weight,1.06,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,assimilationDays,120,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:slime-confluence,culture:slime-confluence,preferredRoles,0,FacilityRole,None,implicit-csharp-default
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,m_Name,culture_vampire-nightcourt,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,stableId,culture:vampire-nightcourt,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,displayName,밤궁정 문화,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,description,절제된 환대와 혈액 제공의 동의를 체면보다 중요한 규칙으로 삼는다.,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,authoringRevision,1,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,sourceNote,V20 content-density expansion; hand-authored Korean source revision 1.,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,defaultSpeciesId,Vampire,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,preferredItemIds.0,food:blood-reserve,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,forbiddenItemIds.0,food:garlic-tonic,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,preferredFacilityIds,[],,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,environmentalPreferences.0,dark private chambers,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,roomPreference.preferredRoles,516,FacilityRole,Rest | Administration,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,roomPreference.idealTemperatureC,18,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,roomPreference.temperatureToleranceC,7,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,roomPreference.minimumVentilation,40,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,roomPreference.minimumLighting,0,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,roomPreference.maximumLighting,30,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,roomPreference.minimumCleanliness,55,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,roomPreference.prefersSharedSpace,0,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,roomPreference.prefersPrivateSpace,1,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,etiquetteRules.0,혈액과 개인 서사는 명시적 허락 없이 거래하지 않는다.,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,ceremonyIds.0,practice:vampire-consent-cup,,,explicit-serialized
SpeciesCultureDefinitionSO|culture:vampire-nightcourt,culture:vampire-nightcourt,ceremonyIds.1,practice:vampire-incense-memory,,,explicit-serialized
