path,line,owner_type,owner_symbol,receiver,event_type,type_resolution,game_event_bus,evidence
Assets/Scripts/Services/Items/Diagnostics/FacilityOutputExactRouteDebugScenarios.cs,116,FacilityOutputExactRouteDebugScenarios,<unknown>,fixture,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,fixture.Publish(quantity: 2);
Assets/Scripts/Services/Items/Diagnostics/FacilityOutputExactRouteDebugScenarios.cs,150,FacilityOutputExactRouteDebugScenarios,Vector2Int,stateful,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,"stateful.Publish(2, new[] { state });"
Assets/Scripts/Services/Items/Diagnostics/FacilityOutputExactRouteDebugScenarios.cs,171,FacilityOutputExactRouteDebugScenarios,Vector2Int,unique,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,unique.Publish(2);
Assets/Scripts/Services/Items/Diagnostics/FacilityOutputExactRouteDebugScenarios.cs,192,FacilityOutputExactRouteDebugScenarios,Vector2Int,fixture,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,fixture.Publish(
Assets/Scripts/Services/Items/Diagnostics/FacilityOutputExactRouteDebugScenarios.cs,258,FacilityOutputExactRouteDebugScenarios,Vector2Int,malformedRoute,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,malformedRoute.Publish(
Assets/Scripts/Services/Items/Diagnostics/FacilityOutputExactRouteDebugScenarios.cs,345,FacilityOutputExactRouteDebugScenarios,Vector2Int,fixture,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,fixture.Publish(quantity: 2);
Assets/Scripts/Services/Items/Diagnostics/FacilityOutputExactRouteDebugScenarios.cs,399,FacilityOutputExactRouteDebugScenarios,Vector2Int,fixture,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,fixture.Publish(quantity: 5);
Assets/Scripts/Services/Items/Diagnostics/FacilityOutputExactRouteDebugScenarios.cs,449,FacilityOutputExactRouteDebugScenarios,Vector2Int,fixture,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,fixture.Publish(quantity: 4);
Assets/Scripts/Services/Items/Diagnostics/FacilityOutputExactRouteDebugScenarios.cs,603,FacilityOutputExactRouteDebugScenarios,Vector2Int,fixture,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,fixture.Publish(quantity: 5);
Assets/Scripts/Services/Items/Diagnostics/FacilityOutputExactRouteDebugScenarios.cs,703,FacilityOutputExactRouteDebugScenarios,Vector2Int,fixture,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,fixture.Publish(quantity: 5);
Assets/Scripts/Services/Items/Diagnostics/FacilityOutputExactRouteDebugScenarios.cs,933,FacilityOutputExactRouteDebugScenarios,string,fixture,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,fixture.Publish(quantity: 2);
Assets/Scripts/Services/Items/Diagnostics/FacilityOutputExactRouteDebugScenarios.cs,1032,FacilityOutputExactRouteDebugScenarios,Vector2Int,stable,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,"stable.Publish(2, new[] { business });"
Assets/Scripts/Services/Items/Diagnostics/FacilityOutputExactRouteDebugScenarios.cs,1251,FacilityOutputExactRouteDebugScenarios,PreparedOutputCheckpointGcContext,fixture,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,fixture.Publish(2);
Assets/Scripts/Services/Items/ItemTransferService.cs,3389,in,<unknown>,gameEventBus,EquipmentStoredEvent,new-expression,yes:declared-IGameEventBus,"gameEventBus.Publish(new EquipmentStoredEvent(equipmentDefinitionId, 1));"
Assets/Scripts/Services/Medical/SurgeryRestoreCoordinator.cs,396,SurgeryRestoreCoordinator,SurgeryRestoreCoordinator,projection,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,projection.Publish(publication);
Assets/Scripts/Services/Medical/SurgeryRestoreCoordinator.cs,1232,SurgeryRestoreFaultScenarios,SurgeryPatientProjectionSnapshot,projection,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,projection.Publish(publication);
Assets/Scripts/Services/Medical/SurgeryRestoreCoordinator.cs,1302,SurgeryRestoreFaultScenarios,SurgeryPatientProjectionSnapshot,projection,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,projection.Publish(completingPublication);
Assets/Scripts/Services/Medical/SurgeryRuntime.cs,1930,SurgeryRuntime,<unknown>,identityEvents,WorkCompletedIdentityEvent,new-expression,likely:name-convention,identityEvents.Publish(new WorkCompletedIdentityEvent(
Assets/Scripts/Services/Medical/SurgicalPartPreparedOutputDebugScenarios.cs,51,SurgicalPartPreparedOutputDebugScenarios,<unknown>,fixture,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,!fixture.Publish(out DomainFailure failure)
Assets/Scripts/Services/Medical/SurgicalPartPreparedOutputDebugScenarios.cs,72,SurgicalPartPreparedOutputDebugScenarios,<unknown>,fixture,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,!fixture.Publish(
Assets/Scripts/Services/Medical/SurgicalPartPreparedOutputDebugScenarios.cs,86,SurgicalPartPreparedOutputDebugScenarios,<unknown>,fixture,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,"!fixture.Publish(),"
Assets/Scripts/Services/Medical/SurgicalPartPreparedOutputDebugScenarios.cs,99,SurgicalPartPreparedOutputDebugScenarios,<unknown>,fixture,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,"Require(!fixture.Publish(), ""Capacity rejection unexpectedly succeeded."");"
Assets/Scripts/Services/Medical/SurgicalPartPreparedOutputDebugScenarios.cs,111,SurgicalPartPreparedOutputDebugScenarios,<unknown>,fixture,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,"Require(!fixture.Publish(), ""Injected publication failure unexpectedly succeeded."");"
Assets/Scripts/Services/Medical/SurgicalPartPreparedOutputDebugScenarios.cs,124,SurgicalPartPreparedOutputDebugScenarios,<unknown>,fixture,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,"Require(!fixture.Publish(), ""Injected runtime join failure unexpectedly succeeded."");"
Assets/Scripts/Services/Medical/SurgicalPartPreparedOutputDebugScenarios.cs,137,SurgicalPartPreparedOutputDebugScenarios,<unknown>,fixture,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,"Require(!fixture.Publish(), ""Injected admission commit failure unexpectedly succeeded."");"
Assets/Scripts/Services/Medical/SurgicalPartPreparedOutputDebugScenarios.cs,150,SurgicalPartPreparedOutputDebugScenarios,<unknown>,fixture,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,"Require(fixture.Publish(), ""Exact surgical-part publication failed."");"
Assets/Scripts/Services/Meta/MetaRuntimeApplicationAdapter.cs,78,MetaRuntimeApplicationAdapter,MetaRuntimeApplicationAdapter,gameEventBus,MetaUpgradePurchasedEvent,lexical-variable-declaration,yes:declared-IGameEventBus,gameEventBus.Publish(purchasedEvent);
Assets/Scripts/Services/Meta/MetaRuntimeApplicationAdapter.cs,84,MetaRuntimeApplicationAdapter,MetaRuntimeApplicationAdapter,gameEventBus,RunResultReadyEvent,lexical-variable-declaration,yes:declared-IGameEventBus,gameEventBus.Publish(readyEvent);
Assets/Scripts/Services/Narrative/GameplayOutcomes/GameplayOutcomeRecorder.cs,157,GameplayOutcomeRecorder,GameplayOutcomeRecorder,eventBus,GameplayOutcomePublishedRangeEvent,new-expression,yes:declared-IGameEventBus,eventBus.Publish(new GameplayOutcomePublishedRangeEvent(
Assets/Scripts/Services/Offense/OffenseExpeditionResultFinalizer.cs,113,OffenseExpeditionResultFinalizer,OffenseExpeditionResultFinalizer,gameEventBus,OffenseRewardGrantedEvent,new-expression,yes:declared-IGameEventBus,gameEventBus.Publish(new OffenseRewardGrantedEvent(
Assets/Scripts/Services/Offense/OffenseExpeditionResultFinalizer.cs,168,OffenseExpeditionResultFinalizer,OffenseExpeditionResultFinalizer,identityEvents,ExpeditionOutcomeEvent,new-expression,likely:name-convention,identityEvents.Publish(new ExpeditionOutcomeEvent(
Assets/Scripts/Services/Offense/OffenseReturnArrivalRuntime.cs,709,OffenseReturnArrivalRuntime,<unknown>,characterFactory,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,characterFactory.Publish(characterObject);
Assets/Scripts/Services/Offense/OffenseReturnArrivalRuntime.cs,834,OffenseReturnArrivalRuntime,CharacterBodyHealthSnapshot,eventBus,OffenseExpeditionArrivalResolvedEvent,new-expression,yes:declared-IGameEventBus,eventBus.Publish(new OffenseExpeditionArrivalResolvedEvent(
Assets/Scripts/Services/Offense/OffenseRewardSystem.cs,347,OffenseStockRewardGrantHandler,OffenseRewardPhysicalItemGrant,gameEventBus,StockSupplyEvent,new-expression,yes:declared-IGameEventBus,gameEventBus?.Publish(new StockSupplyEvent(result));
Assets/Scripts/Services/Offense/OffenseWorldMapRuntime.cs,220,OffenseWorldMapRuntime,<unknown>,gameEventBus,OffenseTruthRevealedEvent,new-expression,yes:declared-IGameEventBus,gameEventBus.Publish(new OffenseTruthRevealedEvent(
Assets/Scripts/Services/Offense/OffenseWorldMapRuntime.cs,270,OffenseWorldMapRuntime,<unknown>,gameEventBus,OffenseTruthRevealedEvent,new-expression,yes:declared-IGameEventBus,gameEventBus.Publish(new OffenseTruthRevealedEvent(
Assets/Scripts/Services/Operation/OperatingDaySettlement.cs,386,BuildingVisitEventPublisher,BuildingVisitEventPublisher,gameEventBus,FacilityVisitEvent,new-expression,yes:declared-IGameEventBus,"gameEventBus.Publish(new FacilityVisitEvent(visitor, buildableObject));"
Assets/Scripts/Services/Operation/OperatingDaySettlementApplicationAdapter.cs,260,StaffReportData,StaffReportData,gameEventBus,OperatingDayReportEvent,new-expression,yes:declared-IGameEventBus,gameEventBus.Publish(new OperatingDayReportEvent(effect.Report));
Assets/Scripts/Services/Recruitment/RecruitedCharacterActivationService.cs,123,RecruitedCharacterActivationService,RecruitedCharacterActivationService,characterObjectFactory,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,characterObjectFactory.Publish(actor.gameObject);
Assets/Scripts/Services/Run/FestivalVenueAlertApplicationAdapter.cs,77,FestivalVenueAlertApplicationAdapter,FestivalVenueAlertApplicationAdapter,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/GuestRequestDeliveryRuntime.cs,1140,GuestRequestDeliveryRuntime,EventAlertChoice,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/MilestonePressureApplicationAdapter.cs,237,in,MilestonePressureApplicationAdapter,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/RunVariableSystem.cs,111,RunVariableRuntime,<unknown>,gameEventBus,RunStartVariablesSelectedEvent,new-expression,yes:declared-IGameEventBus,gameEventBus.Publish(new RunStartVariablesSelectedEvent(snapshot));
Assets/Scripts/Services/Run/RunVariableSystem.cs,148,RunVariableRuntime,<unknown>,gameEventBus,RunVariableExpiredEvent,new-expression,yes:declared-IGameEventBus,gameEventBus.Publish(new RunVariableExpiredEvent(active.Definition));
Assets/Scripts/Services/Run/RunVariableSystem.cs,172,RunVariableRuntime,<unknown>,gameEventBus,RunVariableActivatedEvent,new-expression,yes:declared-IGameEventBus,gameEventBus.Publish(new RunVariableActivatedEvent(active));
Assets/Scripts/Services/Run/RunVariableSystem.cs,194,RunVariableRuntime,<unknown>,gameEventBus,InvasionVariableSelectedEvent,new-expression,yes:declared-IGameEventBus,gameEventBus.Publish(new InvasionVariableSelectedEvent(definition));
Assets/Scripts/Services/Run/SeasonalWildlifeVisitorApplicationAdapter.cs,275,SeasonalWildlifeVisitorApplicationAdapter,Vector2Int,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/SeasonalWildlifeVisitorApplicationAdapter.cs,309,SeasonalWildlifeVisitorApplicationAdapter,Vector2Int,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/SeasonalWildlifeVisitorApplicationAdapter.cs,707,SeasonalWildlifeVisitorApplicationAdapter,Vector2Int,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/SeasonalWildlifeVisitorApplicationAdapter.cs,735,SeasonalWildlifeVisitorApplicationAdapter,Vector2Int,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/V20CampaignApplicationAdapter.cs,104,V20SocietyEventAlertProjection,V20ContentEffectsResolvedEvent,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/V20CampaignApplicationAdapter.cs,114,V20SocietyEventAlertProjection,V20ContentEffectsResolvedEvent,events,V20ContentEffectsResolvedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new V20ContentEffectsResolvedEvent(
Assets/Scripts/Services/Run/V20CampaignApplicationAdapter.cs,420,V20CampaignApplicationAdapter,V20CampaignApplicationAdapter,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/V20CampaignApplicationAdapter.cs,1812,V20CampaignApplicationAdapter,DomainFailure,events,V20ContentEffectsResolvedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new V20ContentEffectsResolvedEvent(
Assets/Scripts/Services/Run/V20CampaignApplicationAdapter.cs,1903,V20CampaignApplicationAdapter,DomainFailure,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/V20CampaignApplicationAdapter.cs,1962,V20CampaignApplicationAdapter,DomainFailure,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/V20CampaignApplicationAdapter.cs,1989,V20CampaignApplicationAdapter,EventAlertChoice,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/V20CampaignApplicationAdapter.cs,2006,V20CampaignApplicationAdapter,EventAlertChoice,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/V20CampaignApplicationAdapter.cs,2048,V20CampaignApplicationAdapter,EventAlertChoice,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/V20CampaignApplicationAdapter.cs,2066,V20CampaignApplicationAdapter,EventAlertChoice,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/V20CampaignApplicationAdapter.cs,2095,V20CampaignApplicationAdapter,EventAlertChoice,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/V20CampaignApplicationAdapter.cs,2126,V20CampaignApplicationAdapter,EventAlertChoice,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/V20CampaignApplicationAdapter.cs,2153,V20CampaignApplicationAdapter,EventAlertChoice,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/V20CampaignApplicationAdapter.cs,2235,V20CampaignApplicationAdapter,EventAlertChoice,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/V20CampaignApplicationAdapter.cs,2427,V20CampaignApplicationAdapter,EventAlertChoice,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Run/V20CampaignApplicationAdapter.cs,2478,V20CampaignApplicationAdapter,EventAlertChoice,events,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Services/Survival/CharacterBreakdownActionRunner.cs,436,CharacterBreakdownActionRunner,CharacterBreakdownActionRunner,events,CharacterWaterConsumedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new CharacterWaterConsumedEvent(
Assets/Scripts/Services/Survival/CharacterConsumablesApplicationAdapters.cs,1210,CharacterConsumablesApplicationPorts,Dictionary,events,PhysicalMealConsumedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new PhysicalMealConsumedEvent(
Assets/Scripts/Services/Survival/CharacterPrimitiveSurvivalRunner.cs,170,RunningPrimitiveAction,CharacterPrimitiveSurvivalRunner,events,CharacterPrimitiveSurvivalStartedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new CharacterPrimitiveSurvivalStartedEvent(
Assets/Scripts/Services/Survival/CharacterPrimitiveSurvivalRunner.cs,820,RunningPrimitiveAction,ItemQuantityReservationRequest,events,CharacterPrimitiveSurvivalCompletedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new CharacterPrimitiveSurvivalCompletedEvent(
Assets/Scripts/Services/Survival/CharacterSafeReliefRunner.cs,648,CharacterSafeReliefRunner,<unknown>,events,CharacterWaterConsumedEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new CharacterWaterConsumedEvent(
Assets/Scripts/Services/Survival/SurvivalFoodRuntime.cs,810,SurvivalFoodRuntime,<unknown>,gameEventBus,MealConsumedEvent,new-expression,yes:declared-IGameEventBus,gameEventBus.Publish(new MealConsumedEvent(
Assets/Scripts/Services/Survival/SurvivalFoodRuntime.cs,862,SurvivalFoodRuntime,<unknown>,gameEventBus,MealMissedEvent,new-expression,yes:declared-IGameEventBus,gameEventBus.Publish(new MealMissedEvent(
Assets/Scripts/Services/Survival/SurvivalMealLedger.cs,98,SurvivalMealLedger,SurvivalMealLedger,gameEventBus,CharacterMealConsumedEvent,new-expression,yes:declared-IGameEventBus,gameEventBus.Publish(new CharacterMealConsumedEvent(
Assets/Scripts/Services/Synthesis/FacilitySynthesisRuntime.cs,156,FacilitySynthesisRuntime,ProductionFacilityHandleQueryAdapter,gameEventBus,FacilitySynthesisCompletedEvent,new-expression,yes:declared-IGameEventBus,gameEventBus.Publish(new FacilitySynthesisCompletedEvent(result));
Assets/Scripts/Services/Wildlife/WildlifeActor.cs,95,WildlifeActor,<unknown>,RestoreLifecycle,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,public void PublishDetachedRestore() => RestoreLifecycle.Publish();
Assets/Scripts/Services/Wildlife/WildlifeCarcassService.cs,527,WildlifeCarcassService,PhysicalItemTransformOutput,gameEventBus,CharacterTabooIncidentEvent,new-expression,yes:declared-IGameEventBus,gameEventBus.Publish(new CharacterTabooIncidentEvent<CharacterActor>(
Assets/Scripts/Services/Wildlife/WildlifeDiseaseVectorRuntime.cs,57,WildlifeDiseaseVectorRuntime,WildlifeDiseaseVectorRuntime,events,PopulationDiseaseRouteExposureEvent,new-expression,yes:declared-IGameEventBus,events.Publish(new PopulationDiseaseRouteExposureEvent(
Assets/Scripts/Services/Wildlife/WildlifeRuntime.cs,276,WildlifeRuntime,WildlifeRuntime,restoreCoordinator,<non-game-event-method>,resolved-non-event-publisher,no:known-non-event-publisher,public void PublishRestoreCandidate() => restoreCoordinator.Publish();
Assets/Scripts/Views/UI/BuildingSummaryInfo.cs,411,GameEventBusInfoFeedExtensions,InfoFeedEvent,gameEventBus,InfoFeedEvent,new-expression,yes:declared-IGameEventBus,gameEventBus.Publish(new InfoFeedEvent(target));
Assets/Scripts/Views/UI/CharacterSummaryShellPresenter.cs,281,CharacterSummaryShellPresenter,CharacterSummaryShellPresenter,gameEventBus,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,gameEventBus.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Views/UI/CharacterSummaryShellPresenter.cs,523,CharacterSummaryShellPresenter,CharacterSummaryShellPresenter,gameEventBus,EventAlertRequestedEvent,new-expression,yes:declared-IGameEventBus,gameEventBus.Publish(new EventAlertRequestedEvent(new EventAlertRequest(
Assets/Scripts/Views/UI/Core/EventAlertRuntime.cs,137,EventAlertRuntime,DomainFailureLocalizer,gameEventBus,EventAlertLoggedEvent,new-expression,yes:declared-IGameEventBus,gameEventBus.Publish(new EventAlertLoggedEvent(record));
Assets/Scripts/Views/UI/Core/NoticeFeedContracts.cs,39,GameEventBusNoticeFeedExtensions,NoticeFeedEvent,gameEventBus,NoticeFeedEvent,new-expression,yes:declared-IGameEventBus,"gameEventBus.Publish(new NoticeFeedEvent(notice, grade));"
Assets/Scripts/Views/UI/WarehouseFeatureCommandService.cs,285,WarehouseFeatureCommandService,WarehouseFeatureCommandService,gameEventBus,StockSupplyEvent,new-expression,yes:declared-IGameEventBus,gameEventBus.Publish(new StockSupplyEvent(result));
