record_key,stable_id,field_path,raw_value,enum_type,enum_label,value_origin
SurgicalProcedureSO|procedure:foreign-body-removal,procedure:foreign-body-removal,allowsWildlife,1,,,explicit-serialized
SurgicalProcedureSO|procedure:foreign-body-removal,procedure:foreign-body-removal,materials.0.itemId,medicine:disinfectant,,,explicit-serialized
SurgicalProcedureSO|procedure:foreign-body-removal,procedure:foreign-body-removal,materials.0.quantity,1,,,explicit-serialized
SurgicalProcedureSO|procedure:foreign-body-removal,procedure:foreign-body-removal,materials.0.optional,0,,,explicit-serialized
SurgicalProcedureSO|procedure:foreign-body-removal,procedure:foreign-body-removal,effects.0.rid,7737212199327498931,,,explicit-serialized
SurgicalProcedureSO|procedure:foreign-body-removal,procedure:foreign-body-removal,references.version,2,,,explicit-serialized
SurgicalProcedureSO|procedure:foreign-body-removal,procedure:foreign-body-removal,references.RefIds.0.rid,7737212199327498931,,,explicit-serialized
SurgicalProcedureSO|procedure:foreign-body-removal,procedure:foreign-body-removal,references.RefIds.0.type.class,HealSurgicalNodeEffect,,,explicit-serialized
SurgicalProcedureSO|procedure:foreign-body-removal,procedure:foreign-body-removal,references.RefIds.0.type.ns,,,,explicit-serialized
SurgicalProcedureSO|procedure:foreign-body-removal,procedure:foreign-body-removal,references.RefIds.0.type.asm,DungeonStory.Medical,,,explicit-serialized
SurgicalProcedureSO|procedure:foreign-body-removal,procedure:foreign-body-removal,references.RefIds.0.data.effectId,HealSurgicalNodeEffect,,,explicit-serialized
SurgicalProcedureSO|procedure:foreign-body-removal,procedure:foreign-body-removal,references.RefIds.0.data.health,10,,,explicit-serialized
SurgicalProcedureSO|procedure:foreign-body-removal,procedure:foreign-body-removal,references.RefIds.0.data.infectionReduction,16,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,m_Name,procedure_golem-body-recast,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,procedureId,procedure:golem-body-recast,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,displayName,외장 재주조,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,description,외장 재주조 후 시험 가동으로 파츠 내구도를 복구한다.,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,kind,11,SurgicalProcedureKind,Maintenance,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,family,4,MedicalProcedureFamily,Construct,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,urgency,0,MedicalProcedureUrgency,Maintenance,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,allowedAnatomyFamilies.0,construct,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,allowedSpeciesIds.0,golem,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,operatorRequirement.stats,[],,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,operatorRequirement.minimumWeightedScore,3,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,targetNodeId,,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,requiredResearchId,research:medical:construct-core-maintenance,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,requiredFacilityTags,32,SurgeryFacilityTag,Prosthetic Assembly,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,requiredWork,26,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,difficultyPenalty,0.04,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,baseInfectionRisk,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,baseBleedingRisk,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,requiresAnesthesia,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,requiresRestraintForUnwilling,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,allowsLivingSubject,1,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,allowsCorpseSubject,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,allowsWildlife,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,materials.0.itemId,material:lumber,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,materials.0.quantity,1,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,materials.0.optional,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,effects.0.rid,7737212199327498846,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,references.version,2,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,references.RefIds.0.rid,7737212199327498846,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,references.RefIds.0.type.class,MaintainSurgicalPartEffect,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,references.RefIds.0.type.ns,,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,references.RefIds.0.type.asm,DungeonStory.Medical,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,references.RefIds.0.data.effectId,MaintainSurgicalPartEffect,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,references.RefIds.0.data.durability,34,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-body-recast,procedure:golem-body-recast,references.RefIds.0.data.contaminationReduction,12,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,m_Name,procedure_golem-coolant-refill,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,procedureId,procedure:golem-coolant-refill,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,displayName,냉각수 보충,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,description,냉각수 보충 후 시험 가동으로 파츠 내구도를 복구한다.,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,kind,11,SurgicalProcedureKind,Maintenance,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,family,4,MedicalProcedureFamily,Construct,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,urgency,0,MedicalProcedureUrgency,Maintenance,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,allowedAnatomyFamilies.0,construct,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,allowedSpeciesIds.0,golem,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,operatorRequirement.stats,[],,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,operatorRequirement.minimumWeightedScore,3,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,targetNodeId,,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,requiredResearchId,research:medical:construct-core-maintenance,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,requiredFacilityTags,32,SurgeryFacilityTag,Prosthetic Assembly,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,requiredWork,26,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,difficultyPenalty,0.04,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,baseInfectionRisk,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,baseBleedingRisk,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,requiresAnesthesia,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,requiresRestraintForUnwilling,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,allowsLivingSubject,1,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,allowsCorpseSubject,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,allowsWildlife,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,materials.0.itemId,material:lumber,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,materials.0.quantity,1,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,materials.0.optional,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,effects.0.rid,7737212199327498827,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,references.version,2,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,references.RefIds.0.rid,7737212199327498827,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,references.RefIds.0.type.class,MaintainSurgicalPartEffect,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,references.RefIds.0.type.ns,,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,references.RefIds.0.type.asm,DungeonStory.Medical,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,references.RefIds.0.data.effectId,MaintainSurgicalPartEffect,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,references.RefIds.0.data.durability,20,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-coolant-refill,procedure:golem-coolant-refill,references.RefIds.0.data.contaminationReduction,12,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,m_Name,procedure_golem-power-core,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,procedureId,procedure:golem-power-core,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,displayName,동력핵 정비,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,description,동력핵 정비 후 시험 가동으로 파츠 내구도를 복구한다.,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,kind,11,SurgicalProcedureKind,Maintenance,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,family,4,MedicalProcedureFamily,Construct,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,urgency,0,MedicalProcedureUrgency,Maintenance,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,allowedAnatomyFamilies.0,construct,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,allowedSpeciesIds.0,golem,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,operatorRequirement.stats,[],,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,operatorRequirement.minimumWeightedScore,3,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,targetNodeId,,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,requiredResearchId,research:medical:construct-core-maintenance,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,requiredFacilityTags,32,SurgeryFacilityTag,Prosthetic Assembly,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,requiredWork,26,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,difficultyPenalty,0.04,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,baseInfectionRisk,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,baseBleedingRisk,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,requiresAnesthesia,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,requiresRestraintForUnwilling,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,allowsLivingSubject,1,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,allowsCorpseSubject,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,allowsWildlife,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,materials.0.itemId,material:lumber,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,materials.0.quantity,1,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,materials.0.optional,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,effects.0.rid,7737212199327498849,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,references.version,2,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,references.RefIds.0.rid,7737212199327498849,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,references.RefIds.0.type.class,MaintainSurgicalPartEffect,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,references.RefIds.0.type.ns,,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,references.RefIds.0.type.asm,DungeonStory.Medical,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,references.RefIds.0.data.effectId,MaintainSurgicalPartEffect,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,references.RefIds.0.data.durability,30,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-power-core,procedure:golem-power-core,references.RefIds.0.data.contaminationReduction,12,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,m_Name,procedure_golem-sensor-core,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,procedureId,procedure:golem-sensor-core,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,displayName,감지핵 정비,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,description,감지핵 정비 후 시험 가동으로 파츠 내구도를 복구한다.,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,kind,11,SurgicalProcedureKind,Maintenance,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,family,4,MedicalProcedureFamily,Construct,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,urgency,0,MedicalProcedureUrgency,Maintenance,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,allowedAnatomyFamilies.0,construct,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,allowedSpeciesIds.0,golem,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,operatorRequirement.stats,[],,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,operatorRequirement.minimumWeightedScore,3,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,targetNodeId,,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,requiredResearchId,research:medical:construct-core-maintenance,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,requiredFacilityTags,32,SurgeryFacilityTag,Prosthetic Assembly,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,requiredWork,26,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,difficultyPenalty,0.04,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,baseInfectionRisk,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,baseBleedingRisk,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,requiresAnesthesia,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,requiresRestraintForUnwilling,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,allowsLivingSubject,1,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,allowsCorpseSubject,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,allowsWildlife,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,materials.0.itemId,material:lumber,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,materials.0.quantity,1,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,materials.0.optional,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,effects.0.rid,7737212199327498988,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,references.version,2,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,references.RefIds.0.rid,7737212199327498988,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,references.RefIds.0.type.class,MaintainSurgicalPartEffect,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,references.RefIds.0.type.ns,,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,references.RefIds.0.type.asm,DungeonStory.Medical,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,references.RefIds.0.data.effectId,MaintainSurgicalPartEffect,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,references.RefIds.0.data.durability,26,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-sensor-core,procedure:golem-sensor-core,references.RefIds.0.data.contaminationReduction,12,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,m_Name,procedure_golem-servo-alignment,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,procedureId,procedure:golem-servo-alignment,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,displayName,서보 정렬,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,description,서보 정렬 후 시험 가동으로 파츠 내구도를 복구한다.,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,kind,11,SurgicalProcedureKind,Maintenance,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,family,4,MedicalProcedureFamily,Construct,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,urgency,0,MedicalProcedureUrgency,Maintenance,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,allowedAnatomyFamilies.0,construct,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,allowedSpeciesIds.0,golem,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,operatorRequirement.stats,[],,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,operatorRequirement.minimumWeightedScore,3,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,targetNodeId,,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,requiredResearchId,research:medical:construct-core-maintenance,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,requiredFacilityTags,32,SurgeryFacilityTag,Prosthetic Assembly,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,requiredWork,26,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,difficultyPenalty,0.04,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,baseInfectionRisk,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,baseBleedingRisk,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,requiresAnesthesia,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,requiresRestraintForUnwilling,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,allowsLivingSubject,1,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,allowsCorpseSubject,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,allowsWildlife,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,materials.0.itemId,material:lumber,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,materials.0.quantity,1,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,materials.0.optional,0,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,effects.0.rid,7737212199327498984,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,references.version,2,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,references.RefIds.0.rid,7737212199327498984,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,references.RefIds.0.type.class,MaintainSurgicalPartEffect,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,references.RefIds.0.type.ns,,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,references.RefIds.0.type.asm,DungeonStory.Medical,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,references.RefIds.0.data.effectId,MaintainSurgicalPartEffect,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,references.RefIds.0.data.durability,28,,,explicit-serialized
SurgicalProcedureSO|procedure:golem-servo-alignment,procedure:golem-servo-alignment,references.RefIds.0.data.contaminationReduction,12,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,m_Name,procedure_harpy-air-sac-suture,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,procedureId,procedure:harpy-air-sac-suture,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,displayName,기낭 봉합,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,description,기낭 봉합을(를) 종족 해부 구조에 맞춰 시행한다.,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,kind,12,SurgicalProcedureKind,Species Stabilization,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,family,3,MedicalProcedureFamily,Avian,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,urgency,2,MedicalProcedureUrgency,Required,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,allowedAnatomyFamilies.0,avian,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,allowedSpeciesIds.0,harpy,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,operatorRequirement.stats,[],,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,operatorRequirement.minimumWeightedScore,3,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,targetNodeId,,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,requiredResearchId,research:medical:avian-prosthetics,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,requiredFacilityTags,12,SurgeryFacilityTag,General Surgery | Sterilization,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,requiredWork,34,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,difficultyPenalty,0.12,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,baseInfectionRisk,0.08,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,baseBleedingRisk,0.08,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,requiresAnesthesia,0,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,requiresRestraintForUnwilling,0,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,allowsLivingSubject,1,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,allowsCorpseSubject,0,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,allowsWildlife,0,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,materials.0.itemId,medicine:standard,,,explicit-serialized
SurgicalProcedureSO|procedure:harpy-air-sac-suture,procedure:harpy-air-sac-suture,materials.0.quantity,1,,,explicit-serialized
