record_key,stable_id,field_path,raw_value,enum_type,enum_label,value_origin
DiseaseDefinitionSO|disease:spore-lung,disease:spore-lung,incubationDays,4,,,explicit-serialized
DiseaseDefinitionSO|disease:spore-lung,disease:spore-lung,contagiousDays,12,,,explicit-serialized
DiseaseDefinitionSO|disease:spore-lung,disease:spore-lung,baseInfectionProbability,0.12,,,explicit-serialized
DiseaseDefinitionSO|disease:spore-lung,disease:spore-lung,baseSeverity,50,,,explicit-serialized
DiseaseDefinitionSO|disease:spore-lung,disease:spore-lung,targetSystem,2,DiseaseTargetSystem,Breathing,explicit-serialized
DiseaseDefinitionSO|disease:spore-lung,disease:spore-lung,vaccineAllowed,1,,,explicit-serialized
DiseaseDefinitionSO|disease:spore-lung,disease:spore-lung,chronic,0,,,explicit-serialized
DiseaseDefinitionSO|disease:spore-lung,disease:spore-lung,description,포자폐증의 고유 전파와 기관 증상.,,,explicit-serialized
DiseaseDefinitionSO|disease:spore-lung,disease:spore-lung,authoringRevision,1,,,explicit-serialized
DiseaseDefinitionSO|disease:spore-lung,disease:spore-lung,sourceNote,V19 disease upgraded to V20 symptom/response contract.,,,explicit-serialized
DiseaseDefinitionSO|disease:spore-lung,disease:spore-lung,symptomProfileId,symptom:spore-lung,,,explicit-serialized
DiseaseDefinitionSO|disease:spore-lung,disease:spore-lung,fieldResponseIds.0,response:isolate:disease:spore-lung,,,explicit-serialized
DiseaseDefinitionSO|disease:spore-lung,disease:spore-lung,fieldResponseIds.1,response:vaccine:disease:spore-lung,,,explicit-serialized
DiseaseDefinitionSO|disease:white-spore,disease:white-spore,m_Name,disease_white-spore,,,explicit-serialized
DiseaseDefinitionSO|disease:white-spore,disease:white-spore,stableId,disease:white-spore,,,explicit-serialized
DiseaseDefinitionSO|disease:white-spore,disease:white-spore,displayName,백색포자병,,,explicit-serialized
DiseaseDefinitionSO|disease:white-spore,disease:white-spore,routes,65,DiseaseTransmissionRoute,Air | Contact,explicit-serialized
DiseaseDefinitionSO|disease:white-spore,disease:white-spore,incubationDays,5,,,explicit-serialized
DiseaseDefinitionSO|disease:white-spore,disease:white-spore,contagiousDays,15,,,explicit-serialized
DiseaseDefinitionSO|disease:white-spore,disease:white-spore,baseInfectionProbability,0.11,,,explicit-serialized
DiseaseDefinitionSO|disease:white-spore,disease:white-spore,baseSeverity,58,,,explicit-serialized
DiseaseDefinitionSO|disease:white-spore,disease:white-spore,targetSystem,4,DiseaseTargetSystem,Filtration,explicit-serialized
DiseaseDefinitionSO|disease:white-spore,disease:white-spore,vaccineAllowed,1,,,explicit-serialized
DiseaseDefinitionSO|disease:white-spore,disease:white-spore,chronic,0,,,explicit-serialized
DiseaseDefinitionSO|disease:white-spore,disease:white-spore,description,피부와 균사 조직에 흰 균사가 번져 감각과 이동을 둔화한다.,,,explicit-serialized
DiseaseDefinitionSO|disease:white-spore,disease:white-spore,authoringRevision,1,,,explicit-serialized
DiseaseDefinitionSO|disease:white-spore,disease:white-spore,sourceNote,V20 hand-authored disease.,,,explicit-serialized
DiseaseDefinitionSO|disease:white-spore,disease:white-spore,symptomProfileId,symptom:white-mycelial-plaque,,,explicit-serialized
DiseaseDefinitionSO|disease:white-spore,disease:white-spore,fieldResponseIds.0,response:fungicide-wash,,,explicit-serialized
DiseaseDefinitionSO|disease:white-spore,disease:white-spore,fieldResponseIds.1,response:dry-isolation,,,explicit-serialized
