recordKind,definitionId,workstationTag,producerId,branchId,executionPath,bottleneck,maximumOutputMassGrams,cyclesPerGameHour,peakOutputMassGramsPerHour,gapReason,gapDetail,sourceDigest
candidate,building:8824,workstation:v3:defense-ammo,recipe:ammo:incendiary-bolt,branch:normal,1,1,900,0.6122448979591836734693877551,552,,,a5d8abb19b099ebf9c6ac10741de8348942b6ba3cb78df15e63fd4b5fe561a45
candidate,building:8824,workstation:v3:defense-ammo,recipe:ammo:mana-disruptor-bolt,branch:normal,1,1,900,0.6,540,,,61809c348e1496b3fd401c4e4389e6ddf22b5480485a6d6ffd5bb1247d4ac317
candidate,building:8824,workstation:v3:defense-ammo,recipe:ammo:trap-canister,branch:normal,1,1,3800,1.1111111111111111111111111111,4223,,,17e7a3c6bc1285cea75473bdeee4ff5efabac724b3c95437894e32e4b505fdd5
candidate,building:8824,workstation:v3:defense-ammo,recipe:component:corridor-detonator,branch:normal,1,1,2350,1.875,4407,,,e376443fe899d781250efb0b68c508f97320643288fd5026ef60ee803c86aac1
candidate,building:8824,workstation:v3:defense-ammo,recipe:craft:toxic-trap-coating,branch:normal,1,1,2000,1.3636363636363636363636363636,2728,,,b44676160987cdbaee1b7d6dc2f87551313217a82ded4c04cfb97bd91ce026ab
candidate,building:8824,workstation:v3:defense-ammo,recipe:supply:defense-mixed-ammo-box,branch:normal,1,1,3400,1.7647058823529411764705882353,6000,,,4668547d9910fc34da46c29285e937eb44212aaef824d7bc327a7c01cb625422
candidate,building:8825,workstation:v3:prototype,recipe:component:engineering-drawing,branch:normal,1,1,1800,1.3043478260869565217391304348,2348,,,12186fa80962b9675c520334db075e57a6182748f06a7b7c9aded315c3916aef
candidate,building:8825,workstation:v3:prototype,recipe:component:paper-paste,branch:normal,1,1,2200,1.3636363636363636363636363636,3000,,,3305d29d3dca2113bbedf95e5bb683c56768c833b1430f70fe58eea698cd65d7
candidate,building:8825,workstation:v3:prototype,recipe:component:prototype-package,branch:normal,1,1,1100,1.875,2063,,,f79933e5dd36e43b566ac88659c108a2d8e9938acd771fc00b86d2e53a42577d
candidate,building:8825,workstation:v3:prototype,recipe:material:cartridge-paper,branch:normal,1,1,1950,0.638297872340425531914893617,1245,,,dc811d5c9027387c71a63b789cc4f3cfa51b11a3966824b920b7f4246d70beaf
candidate,building:8825,workstation:v3:prototype,recipe:material:paper,branch:normal,1,1,3600,0.8823529411764705882352941176,3177,,,585c12a3cd10ba30f21ba1241a0f7028e6b7e60df76df963c23e13d14a468abd
candidate,building:8825,workstation:v3:prototype,recipe:record:arcane-index,branch:normal,1,1,1300,2,2600,,,fabb8f55e1b61719830f9ced1fe2457bce7e730650d133f6f03cefd67289c04e
candidate,building:8826,workstation:v3:material-test,recipe:component:mana-shield-plate,branch:normal,1,1,2350,1.875,4407,,,86269791956a648e8452b0b04f99d81ad1897ae7b9915f50efda8959b4052004
candidate,building:8826,workstation:v3:material-test,recipe:component:material-test-coupon,branch:normal,1,1,4700,1.25,5875,,,eb98ca19ba3e0ecc166959a8beec4759946e879106f4737979add54b3d2960af
candidate,building:8826,workstation:v3:material-test,recipe:material:lead-ingot,branch:normal,1,1,2150,2,4300,,,0405f7126f7894c38d3e5a37e0a3d8b628d0beb83cc9ed62a61da2ca2c69d668
candidate,building:8826,workstation:v3:material-test,recipe:material:spring-steel,branch:normal,1,1,4300,1.3043478260869565217391304348,5609,,,7033cb94ad1076b91db5dee7512a31a698b672c06ea3ab3a430e3fb5e7de04c6
candidate,building:8826,workstation:v3:material-test,recipe:resource:lead-ore,branch:normal,1,1,3700,10,37000,,,55dfb157aa8ba4b0e6f0663393becb0f372b0544ba040b12a6f105b201953975
candidate,building:8826,workstation:v3:material-test,recipe:resource:sulfur,branch:normal,1,1,3700,10,37000,,,c79510a68024fd713d3c2f7217903b551b7cc5116f9ef858b9b620852794c0e3
candidate,building:8826,workstation:v3:material-test,recipe:tool:alloy-crucible,branch:normal,1,1,2350,1.875,4407,,,ba7fa5b9189a6923df1fa7055d1542cb5521c207b8d68b5b6cd098321d12e5c8
candidate,building:8826,workstation:v3:material-test,recipe:tool:mana-probe,branch:normal,1,1,1200,1.7647058823529411764705882353,2118,,,d552782b4f9a247962e8b942424d30f2d0e7a35099d789e102dbf8b438b905b3
candidate,building:8826,workstation:v3:material-test,recipe:tool:prospecting-kit,branch:normal,1,1,2350,2,4700,,,061df4b5faf8938af317d88894282570d8100cadde96dbda8944f1854643f8af
candidate,building:8826,workstation:v3:material-test,recipe:tool:rune-identification-lens,branch:normal,1,1,1200,1.7647058823529411764705882353,2118,,,a505ad93d478b59a8c797f3be89d896469cb493ed42fd5571f78b8d7f8f779d6
candidate,building:8827,workstation:v3:factory-layout,recipe:component:factory-installation-plan,branch:normal,1,1,1150,1.875,2157,,,696c482c0826b7df430bf560bdbd984d8bb0f2260a5ec01d3f40859ed26b265b
candidate,building:8828,workstation:v3:cooling,recipe:component:climate-control-manifold,branch:normal,1,1,2350,1.3043478260869565217391304348,3066,,,435bba5256d3fdec493351b88ed79f3b525f25734338f16c2dc5c34fea516da3
candidate,building:8830,workstation:v3:maintenance,recipe:tool:field-repair-kit,branch:normal,1,1,2500,3,7500,,,9181a10fe6b189e16ec30cbd6aa7f9266d33ac9a0d97aa5b524553f7ba50755e
candidate,building:8830,workstation:v3:maintenance,recipe:tool:maintenance-kit,branch:normal,1,1,2350,3,7050,,,86d739879059fbe33eb545c76b6755ea58b931687076eb23a9b20ab9a1906ee9
candidate,building:8831,workstation:v3:powered-tools,recipe:component:insulated-wiring,branch:normal,1,1,5000,0.8333333333333333333333333333,4167,,,de43e932caa54ae49507f01c1a74219712b6c398963530de810240607845522e
candidate,building:8831,workstation:v3:powered-tools,recipe:tool:powered-tool-head,branch:normal,1,1,2350,1.25,2938,,,67bd5cfe863fe5541c75493e89515183d6a29f292cf4280bd9576541a397f18a
candidate,building:8832,workstation:v3:precision-parts,recipe:component:precision-parts,branch:normal,1,1,2150,1.875,4032,,,d9ae254403e2b702a52e1ce056638e5a2dfec5bf60f9b8959d2691db0651ee7a
candidate,building:8833,workstation:v3:rune-control,recipe:component:rune-control-panel,branch:normal,1,1,1200,1.4285714285714285714285714286,1715,,,0c3e4dfe37fa7c6b1fc9fa0d55b207eb7ac71cab8629e4c2485e5aa7b3959921
candidate,building:8835,workstation:v3:armor-tailoring,recipe:component:blast-coat-shell,branch:normal,1,1,1150,3.75,4313,,,864783d4089a91d37fb02f0abc5e9e55b7778cab7d5c0ba40c469be3c16ae105
candidate,building:8835,workstation:v3:armor-tailoring,recipe:component:brigandine-padding,branch:normal,1,1,1150,3.75,4313,,,6d17bc1ef18f45d7608aec43f560090b5270ad55fe675195df7248ba29bf7636
candidate,building:8835,workstation:v3:armor-tailoring,recipe:component:dreamweave-rune-lining,branch:normal,1,1,1350,3.3333333333333333333333333333,4500,,,87a8f5ce7b1bed1000fb97128df817d71b9d16b6ca637d36f04f2536bcfb2472
candidate,building:8835,workstation:v3:armor-tailoring,recipe:component:rune-leather-lining,branch:normal,1,1,1350,3.75,5063,,,81f1ec98a510a548e4ac0aac58cadb26bf574e8887444aeaf11c560e43288033
candidate,building:8835,workstation:v3:armor-tailoring,recipe:component:textile-hardener,branch:normal,1,1,2200,2.7272727272727272727272727273,6001,,,5d17fc0f67e3a3b3bb1bfedec587f488ea83071496a1d378c2fd8db7096c5d25
candidate,building:8835,workstation:v3:armor-tailoring,recipe:material:hardened-leather,branch:normal,1,1,1900,2.7272727272727272727272727273,5182,,,f56c2d9c2232a65f5b46711436c795601091d729341b82d5a5f28b6e0c82339d
candidate,building:8835,workstation:v3:armor-tailoring,recipe:textile:insulating-cloth,branch:normal,1,1,1900,2.7272727272727272727272727273,5182,,,c94539d04260f59c7d4e3541129aef8bf8077d15342d7aad5f207e6758b10dec
candidate,building:8835,workstation:v3:armor-tailoring,recipe:textile:quilted-liner,branch:normal,1,1,950,4.2857142857142857142857142857,4072,,,6732430318ece26aeca31e15659ed104f5d7791db9a7aab8183ae9e1ae350d38
candidate,building:8835,workstation:v3:armor-tailoring,recipe:textile:sterile-cloth,branch:normal,1,1,2000,2.3076923076923076923076923077,4616,,,49bfa711036b61101cb31e25b1eafce7fba9d48675561a79ac52b017aa28ec92
candidate,building:8836,workstation:v3:bow-jig,recipe:material:laminated-lumber,branch:normal,1,1,3200,2.7272727272727272727272727273,8728,,,dfbd3f41ff8ebe37b6c7566b00c4fc4f203dfbd52b72cc8092f98d5a0c5a272a
candidate,building:8836,workstation:v3:bow-jig,recipe:material:rope,branch:normal,1,1,1800,3.75,6750,,,ac87c389810b53966652911fe0436fe9775de6e45ac99e6cde8d6fd1223d8c55
candidate,building:8837,workstation:v3:windlass,recipe:component:lead-counterweight,branch:normal,1,1,2100,3.3333333333333333333333333333,7000,,,6439d594a59533e8db26c2571fb48d13b64b80f0a6cff13f2d99aa6f0d546e27
candidate,building:8837,workstation:v3:windlass,recipe:component:siege-counterweight,branch:normal,1,1,2350,3,7050,,,07039fdb1cd5bb84fbc4d8d83255ac546d78643b151ee62385bfc1a1d4a9f146
candidate,building:8837,workstation:v3:windlass,recipe:tool:deep-shaft-hoist,branch:normal,1,1,2400,2.5,6000,,,aec0653f88d2789be9c20d0ed7a75f6e06cdf861439d1b5e12406b9f35d7648b
candidate,building:8838,workstation:v3:chain,recipe:material:chain-mesh,branch:normal,1,1,4200,2.1428571428571428571428571429,9000,,,fc3caa7f16bc33c039d2cdf1187dcec94067e94979770647511976bed41d3aae
candidate,building:8839,workstation:v3:plate-jig,recipe:component:blacksteel-defense-plate,branch:normal,1,1,2350,3,7050,,,77719b2e542295843dde5c03e78c39be9f34b27095a58fe16ef34062465f2912
candidate,building:8839,workstation:v3:plate-jig,recipe:component:powered-armor-joint,branch:normal,1,1,2350,3,7050,,,70f75f09ee4512c3a41ece8e98936a9750f819fd62e64cabdf4bb359cbf42614
candidate,building:8839,workstation:v3:plate-jig,recipe:component:siege-reinforcement-kit,branch:normal,1,1,2350,3,7050,,,2d3ceb2f8a80a7bbd9411c2f4340309b91eb4dcdcab6c6b1a44dcc5d002fabf8
candidate,building:8839,workstation:v3:plate-jig,recipe:material:plate-blank,branch:normal,1,1,4200,2.1428571428571428571428571429,9000,,,de7d7c87cb820106b1b248fb8de8518aee2500a426bf03b9c2f025df5e3e6843
candidate,building:8840,workstation:v3:powder-mill,recipe:material:black-powder,branch:normal,1,1,13200,0.6976744186046511627906976744,9210,,,426874a648e762efb41681cc781a512cdf5a411125b87fd637f35811ca89e42e
candidate,building:8840,workstation:v3:powder-mill,recipe:material:niter,branch:normal,1,1,4300,1.6666666666666666666666666667,7167,,,eb0588a9aee5ed399986472862d8231bafb21c5ca2e6d2ed330fd5e4ab289fc7
candidate,building:8841,workstation:v3:ammo-press,recipe:ammo:armor-piercing-cartridge,branch:normal,1,1,1650,0.5660377358490566037735849057,934,,,1c76c0d49e482559a6abdcddad010f3facfce97d05dc65cea449991d2a622529
candidate,building:8841,workstation:v3:ammo-press,recipe:ammo:paper-cartridge,branch:normal,1,1,3600,0.3571428571428571428571428571,1286,,,6a7dac4835780b8a68651fd0416d6be2accdc2685663f50add1929e31953327b
candidate,building:8841,workstation:v3:ammo-press,recipe:ammo:scatter-cartridge,branch:normal,1,1,1950,0.5660377358490566037735849057,1104,,,162f2d74768fb426ea666797096e01829d38b7cff870f0ad6c8a9ca6519f979d
candidate,building:8841,workstation:v3:ammo-press,recipe:ammo:smoke-cartridge,branch:normal,1,1,1050,0.6122448979591836734693877551,643,,,670de0e5f0d590ae0e1fc7843b4c1b941b2a92fe8cc4ac09f5369ef9ad382a8c
candidate,building:8841,workstation:v3:ammo-press,recipe:ammo:tranquilizer-dart,branch:normal,1,1,900,0.6122448979591836734693877551,552,,,28021b062680696e92b05df296ca6bf988e3785648eabbafe181e067e5606571
candidate,building:8841,workstation:v3:ammo-press,recipe:material:granulated-powder,branch:normal,1,1,5100,0.6122448979591836734693877551,3123,,,85058bf0a7fb21b6c49ed669d0247a4c89340907cdd75f557a562b6021b83f77
candidate,building:8841,workstation:v3:ammo-press,recipe:material:lead-shot,branch:normal,1,1,1800,0.4285714285714285714285714286,772,,,f94ab7a721a3df1afbe2ef6ec56d51c20f036f1a8a6736a69e9fd24febd96652
candidate,building:8842,workstation:v3:appraisal,recipe:loot-appraisal,branch:normal,1,1,500,0.4918032786885245901639344262,246,,,45d28719202a737ccf6f72f951e15e0056d973c02e2225d3b903a4e10880fef6
candidate,building:8843,workstation:v3:restoration,recipe:medical:organ-preservation-canister,branch:normal,1,1,3000,1.875,5625,,,7b83ba5d7c0794a2cc9abb99cde1e5b383d76c5342e322f54ed48c20bb5c35b8
candidate,building:8843,workstation:v3:restoration,recipe:medical:slime-coagulation-frame,branch:normal,1,1,1150,1.875,2157,,,2e9a7d5cb760d54b82aaec12a271c39de795a37d1e90c87d57fbd396ec81a17b
candidate,building:8843,workstation:v3:restoration,recipe:medical:sterile-bandage,branch:normal,1,1,1000,1.25,1250,,,2c8707b1975624e34088740c2b92ab77535289f66f977c2b8263dafaf42551a2
candidate,building:8843,workstation:v3:restoration,recipe:medical:sterile-mycelium-graft,branch:normal,1,1,1150,2.1428571428571428571428571429,2465,,,a40a963d5ef61a90eb3627a2d828c7aeacd9fbefe34e6bc7abba305b192c227a
candidate,building:8844,workstation:v3:precision-fitting,recipe:component:rune-leather-strap,branch:normal,1,1,1350,1.7647058823529411764705882353,2383,,,4f73f8bd3c2b891b9b834b4c39b8fd9ea0f789a900cf08a9365b7dbc5486d820
candidate,building:8844,workstation:v3:precision-fitting,recipe:component:rune-tuning-shield,branch:normal,1,1,2550,1.6666666666666666666666666667,4251,,,f048c01f35debb3eb8bdc7ac157367d0b9afd90df332d91fc160042b3f678d0e
candidate,building:8844,workstation:v3:precision-fitting,recipe:medical:mana-core-case,branch:normal,1,1,1200,1.7647058823529411764705882353,2118,,,ea32f99616bca068ec1da9c3ee322fc1d1264c221210cbd8e5b5543d00ed47a0
candidate,building:8844,workstation:v3:precision-fitting,recipe:tool:inspection-gauge,branch:normal,1,1,2350,1.875,4407,,,a86f2578d1c359fcd55b60670693e67bfdc259bb385164e979da8fe7fe666bdc
candidate,building:8845,workstation:v3:growth-frame,recipe:component:growth-frame,branch:normal,1,1,3050,1.5,4575,,,63df2721e6d15a3c856da25479a64c5c803528d62f0bfb95841995c899a56c60
candidate,building:8846,workstation:v3:metrology,recipe:component:precision-optics,branch:normal,1,1,2350,1.875,4407,,,11050b6306123d119c0d2a1269f636f8feb4ee5e411fc73b1196190057b0aa5f
candidate,building:8846,workstation:v3:metrology,recipe:component:stock-sensor-panel,branch:normal,1,1,2350,1.875,4407,,,49abb978281dcc631d0d16ea6185f5383cd8e5eb31e854cb38a56f0aac266caf
candidate,building:8846,workstation:v3:metrology,recipe:tool:precision-gauge,branch:normal,1,1,2350,1.875,4407,,,c59be8cacbf64ffd564c52d64388a61873d624759fd7e8e6f37609dc776d9c26
candidate,building:8847,workstation:v3:construct-core-engineering,recipe:component:golem-core-case,branch:normal,1,1,2550,1.7647058823529411764705882353,4500,,,532c236eac70590b99954f826a17523b0fac7fc7928b00311088147e101c9fcb
candidate,building:8848,workstation:v3:dining-operations,recipe:tool:banquet-cart,branch:normal,1,1,3150,3.75,11813,,,739b1587436f864b599ee4cd35f3410549a968da2e9cea146773348593e0f881
candidate,building:8849,workstation:v19:seasonal-calendar,recipe:book:seasonal-almanac,branch:normal,1,1,2200,1.3043478260869565217391304348,2870,,,edd720f6da26e5feaba42e079b68177a48d0b2043d2e4cb35acaed45845dec90
candidate,building:8851,workstation:v19:weather-observation,recipe:tool:weather-observation-kit,branch:normal,1,1,2350,1.875,4407,,,1c61d8f987ea9147dd5b5ed1a7956e7a7a83621517338a8696064b8d7edde9d7
candidate,building:8853,workstation:v19:seasonal-storage,recipe:component:sealed-seasonal-container,branch:normal,1,1,1800,3.75,6750,,,c102d235744c14b2016d6ceb804a49cd3f442af8742b9317833da005300763f8
candidate,building:8859,workstation:v19:obstetrics,recipe:medical:fertility-treatment,branch:normal,1,1,1400,1.7647058823529411764705882353,2471,,,f190076caa1fb22aba2baf97ba72018f595563b9c363e725bb72ff99d447aee2
candidate,building:8867,workstation:v19:regenerative-culture,recipe:material:sterile-composite,branch:normal,1,1,2400,1.1538461538461538461538461538,2770,,,3b8ff9ce8cb1c6caa145a6a47b289619661b8375cf53a89722414bb18a969eec
candidate,building:8867,workstation:v19:regenerative-culture,recipe:medical:regenerative-medium,branch:normal,1,1,2300,1.2,2760,,,e0cf251a807ca97fcf36cff9e15b335b934bc3000e81b5db1c571a2e637b4fe9
candidate,building:8868,workstation:v19:organ-regeneration,recipe:medical:organ-regeneration-scaffold,branch:normal,1,1,2600,1.7647058823529411764705882353,4589,,,6f153e6720f2a975780f7979d9d620e705a0e221ce29df1b164e4949af2c1a9b
candidate,building:8869,workstation:v19:blood-rejuvenation,recipe:medical:rejuvenation-serum,branch:normal,1,1,2000,1.6666666666666666666666666667,3334,,,99c08d5e0507afeec3456c640e226207aacc489ba2c37159f6eca7a0b25aa55f
candidate,building:8870,workstation:v19:rune-hibernation,recipe:medical:rune-hibernation-catalyst,branch:normal,1,1,550,1.7647058823529411764705882353,971,,,729c9f826ef80eef2a718511babaa3fab52c27a1d54d62c4a3d8fd0ef6ea8bb2
candidate,building:8871,workstation:v19:whole-body-regeneration,recipe:medical:whole-body-regeneration-medium,branch:normal,1,1,14500,1.5,21750,,,8b92015fffa96379fca067153b746f0069a2b5591c0a14f8503f5a8d9bd980d1
candidate,building:8872,workstation:v19:temporal-stasis,recipe:component:temporal-stasis-seal,branch:normal,1,1,2650,1.4285714285714285714285714286,3786,,,d51020381a8b9245e0909d31798589277bf9520fae7528c4091cd4bfc8ed9ad6
candidate,building:8874,workstation:v19:isolation,recipe:medical:isolation-care-kit,branch:normal,1,1,700,1.7647058823529411764705882353,1236,,,3b2feada7ec86e77b360d9564571e2cd66a8dcce89cb9bef95ba6e25d0a474ad
candidate,building:8876,workstation:v19:vaccine,recipe:medicine:vaccine:blood-wasting,branch:normal,1,1,2800,0.6818181818181818181818181818,1910,,,efd68b1e84288b2e1d52e46b396b8804dae954ae1b28ae78a38979c8bc2a4c64
candidate,building:8876,workstation:v19:vaccine,recipe:medicine:vaccine:cave-flu,branch:normal,1,1,2800,0.6818181818181818181818181818,1910,,,190b4d3fea107c062a97d064d6d7a81507b7a86dafdddc2bd3f9b6dc4553d776
candidate,building:8876,workstation:v19:vaccine,recipe:medicine:vaccine:gut-rot,branch:normal,1,1,2800,0.6818181818181818181818181818,1910,,,cb57719d0df768a2b12e0fcf7e86dacb97c456b772e73a1606811a5cbb1fddfd
candidate,building:8876,workstation:v19:vaccine,recipe:medicine:vaccine:mana-pox,branch:normal,1,1,3000,0.6666666666666666666666666667,2001,,,e88cbc28e8e4db9461ac93cde31b7a30f96aa3395a5f90ff5d8c4ef17557d6f1
candidate,building:8876,workstation:v19:vaccine,recipe:medicine:vaccine:red-fever,branch:normal,1,1,2800,0.6818181818181818181818181818,1910,,,9fc90ed0bbf843553b9d332891b831febfdc3e14f6d7817a58481093286c5afd
candidate,building:8876,workstation:v19:vaccine,recipe:medicine:vaccine:slime-blight,branch:normal,1,1,2800,0.6818181818181818181818181818,1910,,,e34d3b468403d40b4073fe31820b1494ce9b267f62452cd42e18c152ba79ed45
candidate,building:8876,workstation:v19:vaccine,recipe:medicine:vaccine:spore-lung,branch:normal,1,1,2800,0.6818181818181818181818181818,1910,,,3ec1d779392e99277e574df796caf63690da5d89668d2d6ee373e212541cc7ed
candidate,building:8879,workstation:v19:trait-analysis,recipe:medical:trait-analysis-kit,branch:normal,1,1,1950,1.875,3657,,,7c3e1fbc95e1da72312818e1eb672dca724c264f03d6b419a9bfc243394627e9
candidate,building:8881,workstation:v19:cross-lineage,recipe:medical:cross-lineage-medium,branch:normal,1,1,3400,1.7647058823529411764705882353,6000,,,2e9ffc03ba14b9a41a6bbc8fc56093791a0e925bdbebaebe5b3453880269e064
candidate,building:8882,workstation:v19:room-assignment,recipe:component:room-partition-kit,branch:normal,1,1,1950,2,3900,,,04a34c77cb5ccdd7ce2af05fd7c9e48d0c9375bfd7a67a7306e082b4df8731ce
candidate,building:8885,workstation:v19:counseling,recipe:medical:trauma-care-kit,branch:normal,1,1,2200,1.7647058823529411764705882353,3883,,,da32005dc0afa3e75098affb406e74142717113c2fb5b035fc063f3b5e1549f9
candidate,building:8887,workstation:v19:memorial,recipe:supply:funeral-preparation-kit,branch:normal,1,1,1200,1.875,2250,,,c7811a977bfbefa9d20bf820bd12d050324287eb35d637b5c4ddd4d6adffed5c
candidate,building:8891,workstation:v19:pest-control,recipe:supply:botanical-pesticide,branch:normal,1,1,2300,1.5,3450,,,08d88e7f51c893198ff78bdf8f9dd758d2df71983c11792f9ccc9891ce1de748
candidate,building:8891,workstation:v19:pest-control,recipe:supply:pest-lure,branch:normal,1,1,2300,1.5,3450,,,7a037e9ea3aa98de8c9964780df0225613513b33ae3d33e7ce434937b6e8b66a
candidate,building:8892,workstation:v19:crop-pathology,recipe:supply:fungicide,branch:normal,1,1,2300,1.5,3450,,,1c6fe1e203e62bf380fd930ad5671ffd29b9a3fda49759b5d916d30b5121fd18
candidate,building:8894,workstation:v19:career-records,recipe:record:career-ledger,branch:normal,1,1,1100,2,2200,,,c741912847fe0924f302c12908d4546807108fbadbcaace38b3da8a207faabc6
candidate,building:8900,workstation:v21:ballistics-range,recipe:material:barrel-steel,branch:normal,1,1,4300,1.25,5375,,,b526d47577fe39ac6baf643e3e94a5e5a3f74645c952a839c77918fc7e87502e
candidate,building:8901,workstation:v21:blacksteel-annex,recipe:ammo:blacksteel-bolt,branch:normal,1,1,900,0.3947368421052631578947368421,356,,,efac6ba8cfb7a5a4ed9e02086f25971c11a0744fcec3187a2564ae10e9226813
candidate,building:9311,workstation:v22:manual-spinning,recipe:v22:sewing-thread,branch:normal,1,1,300,1.875,563,,,a15dff9f5677d156761c9663701d31b35a45c03922460ccefd452ca7b683a4b6
candidate,building:9311,workstation:v22:manual-spinning,recipe:v22:spin:cave-silk,branch:normal,1,1,160,3.75,600,,,48bd4afad6aec262e8d249f210c1d0b8fb8d9c58368ea41281287d6cbba3e0d5
candidate,building:9311,workstation:v22:manual-spinning,recipe:v22:spin:common-wool,branch:normal,1,1,160,3.75,600,,,3b2769aac693bcb8713b89f29d5b5b53b5c33d612b5014cabf20b3bc16cbf463
candidate,building:9311,workstation:v22:manual-spinning,recipe:v22:spin:deep-goat-wool,branch:normal,1,1,160,3.75,600,,,a490ae77b6a7cd72cc3c21086ebe127b1e45781106b6d47ac1979ecbeb7a9eef
candidate,building:9311,workstation:v22:manual-spinning,recipe:v22:spin:dreamweave,branch:normal,1,1,160,3.75,600,,,ff592ded724a985754635c785d1ed73595f851aa398f02e7d1c9623a6d9da7e8
candidate,building:9311,workstation:v22:manual-spinning,recipe:v22:spin:ember-cotton,branch:normal,1,1,160,3.75,600,,,1bd274123744f62d7b0b56e586f3a6c564990add50f52fe7c69f35d1de8ae8f2
candidate,building:9311,workstation:v22:manual-spinning,recipe:v22:spin:frost-linen,branch:normal,1,1,160,3.75,600,,,5e2e67e189f4ca26a80d6c94146716ac84452cf5acc82cdabeb764d08e27fea9
candidate,building:9311,workstation:v22:manual-spinning,recipe:v22:spin:frost-wool,branch:normal,1,1,160,3.75,600,,,1c6650b5c9fccfe55d2767371bf1b23229c4187d467571d08648ca11316225c7
candidate,building:9311,workstation:v22:manual-spinning,recipe:v22:spin:mire-canvas,branch:normal,1,1,160,3.75,600,,,e75d35c1a5c3df36cb6317161c6dfc0e430d841c294e60d380c7498a8abba083
candidate,building:9311,workstation:v22:manual-spinning,recipe:v22:spin:shade-cloth,branch:normal,1,1,160,3.75,600,,,bb87e3bcfb53c9c600b427c8baf23d00c1e672f7528e1e75231ffadc923a2fd7
candidate,building:9311,workstation:v22:manual-spinning,recipe:v22:spin:spore-hemp,branch:normal,1,1,160,3.75,600,,,84cdbd3367bfc42338ad20cee2d02256e13d56c73069411d3b720b2cec90c2c7
candidate,building:9313,workstation:v22:powered-spinning,recipe:v22:spin-powered:cave-silk,branch:normal,1,1,160,3.75,600,,,48eb6d564c95101be1456711cd978e5faf4e0b83c2d72a77caa76ce2cd1a10cc
candidate,building:9313,workstation:v22:powered-spinning,recipe:v22:spin-powered:common-wool,branch:normal,1,1,160,3.75,600,,,0000156974ed4f647596a9fab3baa56b319e30db57183876dc0a78541460476c
candidate,building:9313,workstation:v22:powered-spinning,recipe:v22:spin-powered:deep-goat-wool,branch:normal,1,1,160,3.75,600,,,848af28ccc0b8f25c01da248ac53f83bf2cc4092881105803017537115406264
candidate,building:9313,workstation:v22:powered-spinning,recipe:v22:spin-powered:dreamweave,branch:normal,1,1,160,3.75,600,,,438d738bda8c1da8efe9d1527a1654fe4ef642f8ea8b33a9540b73e54ebe79ae
candidate,building:9313,workstation:v22:powered-spinning,recipe:v22:spin-powered:ember-cotton,branch:normal,1,1,160,3.75,600,,,89398271e59be8cd3f8958e0702e22c852ab76ec55a6eb9332880cc899475b9c
candidate,building:9313,workstation:v22:powered-spinning,recipe:v22:spin-powered:frost-linen,branch:normal,1,1,160,3.75,600,,,16787603e16c9a2fdd0f365fbb43cd12fe8d37c78c348dc2536b107417e608d8
candidate,building:9313,workstation:v22:powered-spinning,recipe:v22:spin-powered:frost-wool,branch:normal,1,1,160,3.75,600,,,bcde293d94bfcfe187d293b4f2358672e5f613e0b91959b441e267c7d6d0885b
candidate,building:9313,workstation:v22:powered-spinning,recipe:v22:spin-powered:mire-canvas,branch:normal,1,1,160,3.75,600,,,5ab8ca84dc3415fed9a3926bcdbd2e78ebba535ef6a5490a92a58efb3e2505f0
candidate,building:9313,workstation:v22:powered-spinning,recipe:v22:spin-powered:shade-cloth,branch:normal,1,1,160,3.75,600,,,27648e742914c9e7d65fa88286ceb1b6a58068adb78bf576b11e7bcd2121ce16
candidate,building:9313,workstation:v22:powered-spinning,recipe:v22:spin-powered:spore-hemp,branch:normal,1,1,160,3.75,600,,,ecef5063933eb74146e59c6e7dbc094095e6034bba5d663ae22d98e4ed92a11a
candidate,building:9314,workstation:v22:powered-weaving,recipe:v22:weave:cave-silk,branch:normal,1,1,220,3.75,825,,,62aa864dc22608a6389ea5cae1d5c55b624fba208a2eae6b087cb823ef886556
candidate,building:9314,workstation:v22:powered-weaving,recipe:v22:weave:common-wool,branch:normal,1,1,480,3.75,1800,,,0f54ca1bd6b1a7f71f6828f86378411a0c1faf399ad4ee3eee494140e3005cd3
candidate,building:9314,workstation:v22:powered-weaving,recipe:v22:weave:deep-goat-wool,branch:normal,1,1,520,3.75,1950,,,69a17fe3a78f17fccc190ae69fb124ec28e9037943a659a002bfb5e7c5b63866
candidate,building:9314,workstation:v22:powered-weaving,recipe:v22:weave:dreamweave,branch:normal,1,1,240,3.75,900,,,2472e0df343f55d48aa7c213741a5044dde8d014c3f7416b3b3adac664a04470
candidate,building:9314,workstation:v22:powered-weaving,recipe:v22:weave:ember-cotton,branch:normal,1,1,352,3.75,1320,,,f8946972648435a8dad78998d5c5da74e53573adb9608df603d0e78bf365d06d
candidate,building:9314,workstation:v22:powered-weaving,recipe:v22:weave:frost-linen,branch:normal,1,1,328,3.75,1230,,,87d697aef38e6cc1493d8a28e38f3f14235f41ca65e821c0e67f23faf692da89
candidate,building:9314,workstation:v22:powered-weaving,recipe:v22:weave:frost-wool,branch:normal,1,1,512,3.75,1920,,,fcfa3bebca405df88dca8e29c032d53735701b0cde49a2d0abf09423e736dffa
