schemaVersion,recordKind,stableId,ownerId,authoredReferenceId,canonicalTargetId,buildingId,featureTag,reachable,detail,sourceAuthority,authorityDigest,sourceDigest
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:envoy-coat,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_envoy_coat.asset,fe08ddd192995c6c6e3dace672ad00688e4591bc0b273ea5733c09c2d569cc1c,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:farmer-workwear,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_farmer_workwear.asset,8768c9ed2996dcb30c662cf2b2dffa4145f26d1c90bd98ebb1599019dcf85ae2,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:festival-vest,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_festival_vest.asset,e0c3544e228724729f88a044d16e2364144e340b6551441cabca396a5a84dc03,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:footwraps,,research:textile:fiber,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_footwraps.asset,64337bc6634bc01e4ca4f300415ec8f6a15ee66479574787dd3f90b7199d2f2b,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:formal-coat,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_formal_coat.asset,8a79cd848220c97c5dd3cb8cf90a2bdd256cddfd2a7cd4271033cee2100b6071,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:gloves,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_gloves.asset,f017cf8abfacf38eae5a66a3cb93b9f20813189d2cd8006f0a3442febf3279b0,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:golem-functional-lining,,research:textile:layered,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_golem_functional_lining.asset,ece0d2e33c0f9dfd3cd808a965fa6e44ba4ba43622e25799f696e93ab5f6613a,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:hat,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_hat.asset,5ff7df58e1458ed66dbeb6dfb1c0300bff8a23098429216418f1a1a0ea5fe39d,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:hauling-harness,,research:commerce:logistics,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_hauling_harness.asset,86bd54ce11928022d9ba2479d37001e72dcbaafea37570194e2ae0a53f57c1f9,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:heat-work-suit,,research:textile:layered,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_heat_work_suit.asset,1621dcec68c7a87ecbb3186190fa35ebe69456388cccabbb0bd875d599c7f891,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:hooded-robe,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_hooded_robe.asset,61b56829dec086686d2b8d1b957fc515c378be7fa08097ce0b3bd9d06845f2db,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:horn-ring,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_horn_ring.asset,d49b53d60b5a743278b8bfbbeabed50e529d8cfb15e57c35cd484cdcceb02c94,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:keeper-coat,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_keeper_coat.asset,3ae6043a37200c8b259c7574fd0b11214a8c9ba83ee1cd69c4dffa709897128b,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:loincloth-underwear,,research:textile:fiber,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_loincloth_underwear.asset,2bcf4957dfd2d3e6c63efc62b2c579aec051df759927be865c3d7ea19bcecff7,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:long-underpants,,research:textile:fiber,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_long_underpants.asset,3591cc2c1d6a70df2829f13cfbbcbca7f6c13253b6a42c713e329a76fc91eed2,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:lower-underwear,,research:textile:fiber,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_lower_underwear.asset,73a8c08c52db6e27d4ba0bd9784c05512626c479209093985e09c9f6e1042254,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:miner-workwear,,research:textile:layered,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_miner_workwear.asset,435f88b0c9e1424c713647c4c789ac29dae2b4d7690a42d700da6b167528fef4,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:mourning-clothes,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_mourning_clothes.asset,0875244885b2023baeb8ebe1a112f01949e75c3a3715ce493cf0d486f2731cab,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:raincoat,,research:textile:layered,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_raincoat.asset,b81170edae9896e20e15cd11765805348ff71f02780038bfb05f44cc032ab4f9,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:ritual-robe,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_ritual_robe.asset,d5e206eaba13520515b206f5013bfaf6b99992763f1875c59f8824a841e36033,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:rune-cold-suit,,research:environment:rune-insulation,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_rune_cold_suit.asset,a31bc80c8739bd7292b6ddff2f394e8e93b77a1ce93531c84776cb6343234ef1,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:scarf,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_scarf.asset,1d06b343a60d8000309a90a9a0ee4441f35dc68199b0d31624ac157741641812,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:shorts,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_shorts.asset,59d17bc4116e309301b2e502f3bb356b1af817fd3ed8819a0e396d8046fdc5a5,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:skirt,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_skirt.asset,189ddd929b3cd708ae6f6c8e481d4a967c851823acdf1d1c2942688c3fee7708,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:sky-chorus-shawl,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_sky_chorus_shawl.asset,933dcf862c57253aa46c45d88dd4556ab68a9b2937ffbd0b059cb1ef40cf21ec,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:sleep-bottom,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_sleep_bottom.asset,2e881cb7fbb7e5245248de8704181b993029e94d768564a375e00f5043544d66,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:sleep-top,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_sleep_top.asset,9ed8370de5cc500079b5b8355a61a3635013624368510c58431a55890611a130,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:slime-warming-pad,,research:environment:cold-work,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_slime_warming_pad.asset,d1ffa784e47f272e98b804daeacc306c9b9f2c24e549b461cf6244ed917333fc,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:smith-apron,,research:textile:layered,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_smith_apron.asset,3c3daa40ccf69eeb89a229bdb4f8e04d95ea436792f791fa31674c218e609075,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:smoke-protection-hood,,research:textile:layered,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_smoke_protection_hood.asset,5f94085a5e54db77bbb7a8a3739abc719384d086aa2042adcac5af926156bfb6,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:socks,,research:textile:fiber,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_socks.asset,2153f27251fd75fb51d95356b298c16662e82f6e423afea5c14231d25b70d456,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:spore-garden-cloak,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_spore_garden_cloak.asset,ce9a8c1d62d1f3265eca84fa31969e2817806b3a3b1234769d8d3dec2d3b1204,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:spore-protection-hood,,research:textile:layered,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_spore_protection_hood.asset,918dfdf06a4a345fc67588194e785d26ad4c7a294cc03a759f1c6e38f0ae30bc,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:sterile-gown,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_sterile_gown.asset,44053a736f9e08edee3c1f0a24cd2a1e6969476462fbb8e29ca76850a999355e,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:surgical-apron,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_surgical_apron.asset,fc9aab5102676d8a6db5c2d10ba2f46202a87e8e83e12df5a936a1186ee9940d,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:tail-guard,,research:textile:layered,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_tail_guard.asset,14623b1be3889c6cdc8990e5e6c6583d1066e3d122e008cd12bd949ed8c91c3e,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:tail-ribbon,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_tail_ribbon.asset,890b3a96d7112f1021c40ed5859a63d4a0260c20c4029eecdf2ef5087da87918,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:trousers,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_trousers.asset,1013fa669decda2c3afed78a899bbc87827a10844dba413041fe8a7340ab4419,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:tunic,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_tunic.asset,e432e9f6f93d8437d4c3cd09155b84815c36e09a965e7bd4a70b7d4addf26c2d,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:undershirt,,research:textile:fiber,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_undershirt.asset,96d6a89dffe7954d3c3dae6d74c850a9375947ad5b971ddc73cce3738f77fefa,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:vest,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_vest.asset,3e3806c16279354613e726d132acaa7666dcc334401307c81a8d0623af6cde61,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:waterproof-work-suit,,research:textile:layered,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_waterproof_work_suit.asset,250b07bd11846cd2d5463367f0289fca3bb9ac76578828b53f1e1482c3964aab,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:weapon-vigil-cloak,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_weapon_vigil_cloak.asset,4f022c218ea1bc5dbc7e2a925ee59129506200b0544bb6272fc53f645425c3a0,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:wing-cloak,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_wing_cloak.asset,a075b0cd1ae8b4fe88511bad287933822cbc893b85426f672318f4808fd37dc7,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:wing-harness,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_wing_harness.asset,7f7f8c8cab4d7fb7ffee0a7e961ddc758ac47809407376c627d5adab1c420ac7,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:apparel:work-shirt,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_apparel_work_shirt.asset,8e0ddd2814911730e3ad3b5104e1969c9d416bd009ad1a5518e21a6e03719ad5,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:mending-scrap,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_mending_scrap.asset,322cec2b97059ba444160a906e7117c69bdf64357e3dace3a496f2a3ea548f9a,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:sewing-kit,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_sewing_kit.asset,dd65612d1e849938fd17bb05ab9d1a8918ffb6d21060b0203180946ff8f774b5,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:sewing-thread,,research:textile:fiber,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_sewing_thread.asset,8c603d34b280f1561267b23517a940c8ba09641f1bdf78b7fd4514d959b75603,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin-powered:cave-silk,,research:industry:assisted-processing,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_cave_silk.asset,acbce159a3c9b415c749a4c3cc8486956c0778aa9022ec268698bc0d6e790c2e,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin-powered:common-wool,,research:industry:assisted-processing,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_common_wool.asset,1953ce9134ace69a64320c17eabf769bef99fcf48d93b9653e333972ffdf0a09,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin-powered:deep-goat-wool,,research:industry:assisted-processing,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_deep_goat_wool.asset,d9658c0c0927d977938c82bfef354947e6fe9fc52e4c8b537c264e55d7b44270,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin-powered:dreamweave,,research:industry:assisted-processing,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_dreamweave.asset,73442ad59f77b2d87ea9aac35642f2b8c768a5c5517cf580f19e436e5a662170,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin-powered:ember-cotton,,research:industry:assisted-processing,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_ember_cotton.asset,c00e22cfd9cc041782730d819d6db1fdd48becf6bbf447c52381dd29114deb60,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin-powered:frost-linen,,research:industry:assisted-processing,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_frost_linen.asset,2ee0de26583042ce8aab9c2ced11d76c33a9ac9aa23baa79c8dcca2d432bf0e5,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin-powered:frost-wool,,research:industry:assisted-processing,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_frost_wool.asset,4528df4c3e6a4252833f9464664d8f520f18fe5522fd9f32a4a179c69dd87db9,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin-powered:mire-canvas,,research:industry:assisted-processing,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_mire_canvas.asset,e7a911057689c0f94f0b9d2b1b7de251eba93bd0cb00350341d6fae1c1796cc3,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin-powered:shade-cloth,,research:industry:assisted-processing,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_shade_cloth.asset,3344c45688240a6455c28608f8d45c6b7cdc4feecbe4d5cc6ed5f6d02d960178,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin-powered:spore-hemp,,research:industry:assisted-processing,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_powered_spore_hemp.asset,7e78de2256e3fa78d350519542bb3631b3119889830496265191fec8a31060fd,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin:cave-silk,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_cave_silk.asset,ca5ed7ef13ed8136ef856779d88c14b1da67af8b7c3a6ae57753e5e6eb194d25,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin:common-wool,,research:textile:fiber,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_common_wool.asset,5ab96349b045764f3b2018841e85c1aa782634bf5daf59247e68452b6fce85ed,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin:deep-goat-wool,,research:textile:layered,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_deep_goat_wool.asset,3a8abb0e78245f8327c6485f8bb5fd303a493816d062b765a7228beb700d1171,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin:dreamweave,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_dreamweave.asset,96f81ff406214bc87c198279a7622fb84d2c03d151751c9752535f9b4968ce01,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin:ember-cotton,,research:textile:fiber,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_ember_cotton.asset,b226e23437381b0019d4fcef1efb93a65beda4043f51b91bceee036bf5aeec7a,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin:frost-linen,,research:textile:fiber,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_frost_linen.asset,cb2237c5af1edd4aa21f155d24e0cf386e3050ff7d8add821b01df0b32eb7de6,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin:frost-wool,,research:textile:layered,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_frost_wool.asset,2fa3efc54246361290466e47a6b4e133d99cad9e9098b31060dcda0f4abadf03,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin:mire-canvas,,research:textile:layered,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_mire_canvas.asset,6484395647326d6bb87670360009e23af3b021e96460d175a676b363559d749e,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin:shade-cloth,,research:textile:fiber,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_shade_cloth.asset,ca706e70a407e56f9f2e44cdedcc3fd324f8a6246521c4ec389862987508e190,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:spin:spore-hemp,,research:textile:layered,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_spin_spore_hemp.asset,718d55b3c2e1a05d17ccca43641b3a9d736b79443150e72f60c5e8d7648a5b79,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:weave:cave-silk,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_cave_silk.asset,6680a4c3aad1a7d9ef65b02fb26a3a268c6ea9c07dc4985915b9062774ce57f1,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:weave:common-wool,,research:textile:fiber,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_common_wool.asset,ecd8b8f039716228332da613b4e22d15b58b08874671d2d352683037f81f65e4,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:weave:deep-goat-wool,,research:textile:layered,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_deep_goat_wool.asset,693160dbaf473c3dad481507dc5d1a31bad0f10250eee842e4d15a3f42cb68d9,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:weave:dreamweave,,research:textile:tailoring,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_dreamweave.asset,3ca78334d6eb6555e1a630158c53dbcd66ed83edb84230e47b96fc023ce5f441,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
v27.production-reachability-audit.2,recipe,recipe:v22:weave:ember-cotton,,research:textile:fiber,,,,,,Assets/Resources/SO/Economy/Recipes/V22Apparel/recipe_v22_weave_ember_cotton.asset,7f330159dab7b6fc4653c3c53ad40ef3e2c8e8f5b1234162cff269de5fa5d0e9,c7afd8ca6f66fa4f6e12151ba76b60a78c8e49ed36c78cf8868f654545c8f217
