schemaVersion,definitionId,workstationTag,seedIndex,deterministicSeed,observationId,measurementCapabilityId,winnerSourceKind,winnerSourceCapabilityId,winnerProducerId,winnerBranchId,maximumSingleCompletionMassGrams,outputCapabilityIds,planSourceDigest,fixtureSourceDigest,portfolioSourceDigest
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,5,157186,output-clearance-observation:building:1079:workstation:furnace:157186,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,918afc5cbe65f45073a5a91b2438d387d7dc02f21e44f0d806142d0924fa73de,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,6,157187,output-clearance-observation:building:1079:workstation:furnace:157187,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,a2f8027f1dee9a4d672c21edac348440c8724bcc71d4a3e5377d36bb8606024c,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,7,157188,output-clearance-observation:building:1079:workstation:furnace:157188,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,d0c023ba8fb3a72dce72649d0a8916e4338ffe89533db71be9cc72d5984a0d29,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,8,157189,output-clearance-observation:building:1079:workstation:furnace:157189,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,ac4a206f82e9e9b3d597593260dc56dfc9ab7852f52b6451d95e63b68330ab8e,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,9,157190,output-clearance-observation:building:1079:workstation:furnace:157190,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,19c62290711283a52027668ddb6a536f70a02cdf8aa88af088b988e070b9c958,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,10,157191,output-clearance-observation:building:1079:workstation:furnace:157191,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,8332957cc3529a7320c43073ebc020c08e3c9c1eef632c39f07e88371e63ab51,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,11,157192,output-clearance-observation:building:1079:workstation:furnace:157192,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,31056dfaac5f0e5cd1e79c3219928b13b76d14cd9f6d6c9a94cf91d6b9e403b9,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,12,157193,output-clearance-observation:building:1079:workstation:furnace:157193,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,af109b7ce5c170b22ab3bc45009a0fb25c97d69b7367d5d6be92fafcada9dd28,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,13,157194,output-clearance-observation:building:1079:workstation:furnace:157194,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,1150d8ca02b817165376d103c59466c5fdf43c1a3a44ddc7dc85e421e39bbd06,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,14,157195,output-clearance-observation:building:1079:workstation:furnace:157195,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,6d9e74fec697b9adca9134397a04e698d63fe91ec39460132098a45441eca136,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,15,157196,output-clearance-observation:building:1079:workstation:furnace:157196,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,600a542d03e328514447ceb52e5c10f33abab0971edb69b33a4efb581c1fefe9,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,16,157197,output-clearance-observation:building:1079:workstation:furnace:157197,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,8391ad85952060b375a6e6c2de2249399293e36658d677f98d21456695b10e67,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,17,157198,output-clearance-observation:building:1079:workstation:furnace:157198,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,a9f0fff25d9fd2bffef7d979a53a356e8229c5e1774997c4c82e5c3bda7b59fd,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,18,157199,output-clearance-observation:building:1079:workstation:furnace:157199,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,292ec4db278dec8a5bfa3af0c5be744299f380f6d155f9f13d089b4498e7e26e,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,19,157200,output-clearance-observation:building:1079:workstation:furnace:157200,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,fd57dbb7ae6d81ca66e58dc25b7176d871e86c416c1ea9fddace9d6af3effe56,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,20,157201,output-clearance-observation:building:1079:workstation:furnace:157201,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,79ce223dddcb867613c12724c9e3799f4b9f6a6d2edefb1024f47ac426cf3123,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,21,157202,output-clearance-observation:building:1079:workstation:furnace:157202,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,f94156b69e1bf71e114c2852d0187390f455d9f0fc0366b22629c59881aebbf9,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,22,157203,output-clearance-observation:building:1079:workstation:furnace:157203,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,fb15292540bafa6daa14a86e61b126a0c1403f76a05798f69e265c72263d70ee,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,23,157204,output-clearance-observation:building:1079:workstation:furnace:157204,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,c31433ad04547d12dab6d1825f45a1733486405ee550a91e1afb80af2873cd3b,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,24,157205,output-clearance-observation:building:1079:workstation:furnace:157205,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,b3122ecad4e84d60e1b82ea5e8f8691c17b88b5a3f2395a55d715416a2ecc7ef,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,25,157206,output-clearance-observation:building:1079:workstation:furnace:157206,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,0cc6da3c46db3b3fa3e96973e66f7f4ffc21094fff57892e7778ce06d3a85808,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,26,157207,output-clearance-observation:building:1079:workstation:furnace:157207,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,a2ff59022c7574a8b65c4bbaf5ccaa4092f9268390052105fb13827a9ae93176,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,27,157208,output-clearance-observation:building:1079:workstation:furnace:157208,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,538fab4b1b43b941ece90aa06ae752d9a1997e5c0b4717c4c3e2f7aca3f14223,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,28,157209,output-clearance-observation:building:1079:workstation:furnace:157209,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,a8a389256119e7c33f4efc2e99f9329525549b3a68d9230297a586cd686caa77,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,29,157210,output-clearance-observation:building:1079:workstation:furnace:157210,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,e5812273c918da5057c2d82348916bad1e7b22c52cf408c27a6a2ba3637fd9e7,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,30,157211,output-clearance-observation:building:1079:workstation:furnace:157211,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,54aeb1bc810dffce05980a7a55a1cd8873167ec8b92bbcd1c6273af936e0a450,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1079,workstation:furnace,31,157212,output-clearance-observation:building:1079:workstation:furnace:157212,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:gold-ingot,branch:normal,1350,production-output:standard-definition,2287dc9af44fddf6e02cd8f090069e6fa5e1b6c5c97cf9ab86727918a94657e9,62232b4ea6fbca43d515f7101b8f367ef103a7c7ac0ce962448af7c17b20830d,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,0,157181,output-clearance-observation:building:1080:workstation:steelworks:157181,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,52c283737d047e65e5d49695cd8af9d7cd4ccd022e9a305e1d1262f9e8ff8a48,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,1,157182,output-clearance-observation:building:1080:workstation:steelworks:157182,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,5cc409a211e992ee7d750758cdcb269707007f588e19f17df52409c8c57d34e3,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,2,157183,output-clearance-observation:building:1080:workstation:steelworks:157183,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,df91f0d9910fb52e430f535f278091ea3eaa7c061161c168b9fc7c96830b63db,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,3,157184,output-clearance-observation:building:1080:workstation:steelworks:157184,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,c127c20bb1c70cb4348741628f61f2ec1a267b85da79082c2dd7860fc9b9eefd,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,4,157185,output-clearance-observation:building:1080:workstation:steelworks:157185,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,0d6ab8d471419aff6eded46b844cf07055c5b0e54a98aacb15fc7248eec9db8d,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,5,157186,output-clearance-observation:building:1080:workstation:steelworks:157186,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,4b2aeca2b44665a300f81ba7834b5c3f34ee0b4f514b285d3c91f7233ba82c69,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,6,157187,output-clearance-observation:building:1080:workstation:steelworks:157187,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,755e1916aa2d607980c2566f8f935378f7475ba9046dce4d752116737ea6d13f,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,7,157188,output-clearance-observation:building:1080:workstation:steelworks:157188,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,b194d7f685c9dd5637c14e75a82dcdd9760daf807429f21aa307872add13ba30,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,8,157189,output-clearance-observation:building:1080:workstation:steelworks:157189,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,dff5a3e8cbf2d6007667e614db2edb3600b0c392d633a61b3ca0fcb67ca8f289,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,9,157190,output-clearance-observation:building:1080:workstation:steelworks:157190,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,d69a66539168889b020a03a50b7c044b0e5df42ad6b8c7bbc3d89e9899f4e536,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,10,157191,output-clearance-observation:building:1080:workstation:steelworks:157191,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,f3365a837a10aa950fd78e6cffc59e651294fdff126ad6324553245542972c45,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,11,157192,output-clearance-observation:building:1080:workstation:steelworks:157192,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,06cfe861bc7838d49b0f975221685f1220ef6f17de7d2512f3a6680ffd176e0b,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,12,157193,output-clearance-observation:building:1080:workstation:steelworks:157193,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,63a932bc1f7f4ff926dcf838ea21b9b83abb5e797da71131824f0dac84a8ef74,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,13,157194,output-clearance-observation:building:1080:workstation:steelworks:157194,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,f85b4d24365f27a2cbea68698959c85c16f184b94ddf0d45fb9ab4d68316dfed,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,14,157195,output-clearance-observation:building:1080:workstation:steelworks:157195,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,99dde4a4f591fd79af4c18126a63ca2f4747753f58369570a7e873763b4f32ce,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,15,157196,output-clearance-observation:building:1080:workstation:steelworks:157196,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,55c3fc67d130a9ff3d61d6268cec7ada1cfcb0d106357ae7e286f3ea94c7ef5f,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,16,157197,output-clearance-observation:building:1080:workstation:steelworks:157197,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,a8d5e012e7fd19da277d894375396b971256155331043e14c1f0ee4005aee517,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,17,157198,output-clearance-observation:building:1080:workstation:steelworks:157198,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,31d28cb89aba82684d0b3bc58a0a770a7490a13b959922b5c067aae038fcc7b6,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,18,157199,output-clearance-observation:building:1080:workstation:steelworks:157199,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,f00f03c3e6178cbbd78cd40881d0be21f5d9b0ad5d7424f18d5e02588d245339,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,19,157200,output-clearance-observation:building:1080:workstation:steelworks:157200,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,577080a6963b9ab56e3570864fba3a2d07689ec9117b74e7caf64eadb32b3f7b,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,20,157201,output-clearance-observation:building:1080:workstation:steelworks:157201,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,127ceb8f06a77b95442e5317dbdc109621f89e8591b00a4abf699aaabab03746,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,21,157202,output-clearance-observation:building:1080:workstation:steelworks:157202,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,d2f403b345d9a51e7d84ff54d31128ec700703e0a81938be1d916562e778a508,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,22,157203,output-clearance-observation:building:1080:workstation:steelworks:157203,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,fa3726e18e68cefda3546fe693bc993a76e1efd1bf4c58a36b0727a5cb676b6e,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,23,157204,output-clearance-observation:building:1080:workstation:steelworks:157204,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,db7904e7eab692fd1b97f203ada087cd98abf148a24c13a869bb38422f900c1d,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,24,157205,output-clearance-observation:building:1080:workstation:steelworks:157205,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,9dd5a5732c39e4c735c89f775f65e563d219db871004caedce5e09b22a061eb7,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,25,157206,output-clearance-observation:building:1080:workstation:steelworks:157206,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,0a06fb68301a66bf0d351d49f73b6ba805c26878d2608da0002e013aaad13f83,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
v27-production-output-clearance-measurement-portfolio@1,building:1080,workstation:steelworks,26,157207,output-clearance-observation:building:1080:workstation:steelworks:157207,production-output-clearance-measurement:recipe,1,production-output-clearance-source:recipe,recipe:steel-ingot,branch:normal,850,production-output:standard-definition,6673602b34b176d5b02f9b010a1aeecd2a59edcf5267588ce16a14c41ad7f601,db469135ee9ca60cf884c8d5ed9bf6768b603581511ba25a57c5a01bf42230da,5e075bfbaa776898692ae98da64fce4d4a1ff852b891ba18c58894a400264441
