"building_id","asset_classification","source_path","cells","construction_wu","repair_wu","clean_wu","operate_wu","construction_bom","construction_value","construction_cost","maintenance","maintenance_per_game_hour","demolition_refund_rate","facility_capacity","default_batch_capacity","output_buffer_cycles","service_capacity","utility_max_throughput","process_work_seconds","final_value_source","static_status"
"building:8887","player-composable-part","Assets/Resources/SO/Building/ResearchOverhaul/RF87_추모실.asset","1x1","234","13","8","12","material:lumber×15|material:treated-lumber×6|material:cloth×6|material:stone-block×4","0","160","1","—","0.5","1","4","4","—","—","—","serialized BuildingSO asset","locked"
"building:8888","player-composable-part","Assets/Resources/SO/Building/ResearchOverhaul/RF88_기후_지도실.asset","1x1","531","34","8","12","material:stone-block×12|material:steel-ingot×8|component:machine-parts×4|component:precision-parts×4|component:engineering-drawing×2","0","420","4","—","0.5","1","4","4","—","—","—","serialized BuildingSO asset","locked"
"building:8889","player-composable-part","Assets/Resources/SO/Building/ResearchOverhaul/RF89_원정_천문시계실.asset","1x1","540","52","12","12","material:stone-block×16|material:steel-ingot×10|component:precision-parts×6|component:rune-conductor×4|component:mana-shield-plate×2|resource:mana-crystal×4|component:engineering-drawing×2","0","650","6","—","0.5","1","4","4","—","—","—","serialized BuildingSO asset","locked"
"building:8890","player-composable-part","Assets/Resources/SO/Building/ResearchOverhaul/RF90_종자_선별대.asset","1x1","504","18","8","12","material:stone-block×8|material:treated-lumber×6|material:iron-ingot×6|component:machine-parts×3|component:engineering-drawing×1","0","220","2","—","0.5","1","4","4","—","—","—","serialized BuildingSO asset","locked"
"building:8891","player-composable-part","Assets/Resources/SO/Building/ResearchOverhaul/RF91_방제_조제대.asset","1x1","360","18","8","12","material:stone-block×8|material:treated-lumber×6|material:iron-ingot×4|component:machine-parts×2|component:engineering-drawing×1","0","220","2","—","0.5","1","4","4","—","—","—","serialized BuildingSO asset","locked"
"building:8892","player-composable-part","Assets/Resources/SO/Building/ResearchOverhaul/RF92_작물_병리실.asset","1x1","351","26","12","12","material:stone-block×10|material:treated-lumber×6|material:steel-ingot×4|textile:sterile-cloth×4|component:machine-parts×2|resource:clean-water×8","0","320","3","—","0.5","1","4","4","—","—","—","serialized BuildingSO asset","locked"
"building:8893","player-composable-part","Assets/Resources/SO/Building/ResearchOverhaul/RF93_육종_온실.asset","1x1","351","21","12","12","material:treated-lumber×12|material:stone-block×8|material:iron-ingot×6|resource:clean-water×12|component:machine-parts×2|material:cloth×4","0","260","2","—","0.5","1","4","4","—","—","—","serialized BuildingSO asset","locked"
"building:8894","player-composable-part","Assets/Resources/SO/Building/ResearchOverhaul/RF94_경력_기록대.asset","1x1","234","10","8","12","material:lumber×6|material:treated-lumber×2|material:iron-ingot×3|material:paper×6","0","120","1","—","0.5","1","4","4","—","—","—","serialized BuildingSO asset","locked"
"building:8895","player-composable-part","Assets/Resources/SO/Building/ResearchOverhaul/RF95_은퇴자_휴게실.asset","1x1","276","13","8","12","material:lumber×15|material:treated-lumber×6|material:cloth×6|material:stone-block×4","0","160","1","—","0.5","1","4","4","—","—","—","serialized BuildingSO asset","locked"
"building:8896","player-composable-part","Assets/Resources/SO/Building/ResearchOverhaul/RF96_멘토_학원.asset","1x1","552","13","8","12","material:lumber×15|material:treated-lumber×6|material:cloth×9|material:stone-block×4","0","160","1","—","0.5","1","4","4","—","—","—","serialized BuildingSO asset","locked"
"building:8897","player-composable-part","Assets/Resources/SO/Building/ResearchOverhaul/RF97_공명_조율실.asset","1x1","1215","52","12","12","material:stone-block×16|material:steel-ingot×10|component:precision-parts×6|component:rune-conductor×4|component:mana-shield-plate×2|resource:mana-crystal×4|component:engineering-drawing×2","0","650","6","—","0.5","1","4","4","—","—","—","serialized BuildingSO asset","locked"
"building:8898","player-composable-part","Assets/Resources/SO/Building/ResearchOverhaul/RF98_보안_거래_금고.asset","1x1","432","34","8","12","material:stone-block×12|material:steel-ingot×8|component:machine-parts×4|component:precision-parts×4|component:engineering-drawing×2","0","420","4","—","0.5","1","4","4","—","—","—","serialized BuildingSO asset","locked"
"building:8899","player-composable-part","Assets/Resources/SO/Building/ResearchOverhaul/RF99_방어_제어반.asset","1x1","594","34","8","12","material:stone-block×12|material:steel-ingot×8|component:machine-parts×4|component:precision-parts×4|component:engineering-drawing×2","0","420","4","—","0.5","1","4","4","—","—","—","serialized BuildingSO asset","locked"
"building:8900","player-composable-part","Assets/Resources/SO/Building/ResearchOverhaul/RF100_탄도_시험장.asset","1x1","369","34","8","12","material:stone-block×12|material:steel-ingot×8|component:machine-parts×4|component:precision-parts×4|component:engineering-drawing×2","0","420","4","—","0.5","1","4","4","—","—","—","serialized BuildingSO asset","locked"
"building:8901","player-composable-part","Assets/Resources/SO/Building/ResearchOverhaul/RF101_흑강_주조_보조로.asset","1x1","369","34","8","12","material:stone-block×12|material:steel-ingot×8|component:machine-parts×4|component:precision-parts×4|component:engineering-drawing×2","0","420","4","—","0.5","1","4","4","—","—","—","serialized BuildingSO asset","locked"
