"stable_id","display_name","flow_role","process_class","inputs","outputs","facility_tag","workstation_tag","required_research_id","required_support_tags","source_declared_function","portfolio_commitment","same_era_alternative_candidates","bottleneck_and_overproduction","activation_receipt","recovery_or_conversion","status"
"recipe:seasoned-filling","양념 속재료","Transform","Cooking Simple Mixing","[{""amount"":2,""itemId"":""resource:meat""},{""amount"":1,""itemId"":""material:washed-vegetable""}]","[{""amount"":2,""itemId"":""material:seasoned-filling"",""outputLineId"":""output:recipe:seasoned-filling/000/main/material:seasoned-filling"",""probability"":1,""role"":0}]","cookbench","workstation:cookbench","research:cuisine:kitchen-hygiene","[""support:cold-prep"",""support:spice-rack""]","material:seasoned-filling×2 생산 경로를 제공한다. 입력은 resource:meat×2, material:washed-vegetable×1이다. research:cuisine:kitchen-hygiene 연구가 생산 시점을 제한한다. cookbench 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:cheese, ProductionRecipeSO:recipe:tallow, ProductionRecipeSO:recipe:brined-vegetable, ProductionRecipeSO:recipe:curd, ProductionRecipeSO:recipe:dough, ProductionRecipeSO:recipe:ration-mixture, ProductionRecipeSO:recipe:salted-meat, ProductionRecipeSO:recipe:washed-vegetable","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:silage","사일리지 발효","Transform","Cooking Simple Mixing","[{""amount"":3,""itemId"":""resource:grass-straw""},{""amount"":1,""itemId"":""resource:twilight-grain""}]","[{""amount"":3,""itemId"":""feed:silage"",""outputLineId"":""output:main"",""probability"":1,""role"":0}]","feedbench","workstation:feedbench","research:husbandry:feed","[""support:fermenter""]","feed:silage×3 생산 경로를 제공한다. 입력은 resource:grass-straw×3, resource:twilight-grain×1이다. research:husbandry:feed 연구가 생산 시점을 제한한다. feedbench 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:dog-food, ProductionRecipeSO:recipe:dog-food-fresh, ProductionRecipeSO:recipe:hay-feed","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:slime-warming-pad","보온 점액 패드","Transform","Spinning Weaving Woodworking","[{""amount"":1,""itemId"":""material:cloth""},{""amount"":1,""itemId"":""resource:dark-resin""}]","[{""amount"":1,""itemId"":""equipment:slime-warming-pad"",""outputLineId"":""output:recipe:slime-warming-pad/000/main/equipment:slime-warming-pad"",""probability"":1,""role"":0}]","loom","workstation:loom","research:environment:cold-work","[]","equipment:slime-warming-pad×1 생산 경로를 제공한다. 입력은 material:cloth×1, resource:dark-resin×1이다. research:environment:cold-work 연구가 생산 시점을 제한한다. loom 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:cold-work-suit, ProductionRecipeSO:recipe:rune-cold-suit","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:soap","비누","Transform","Medical","[{""amount"":1,""itemId"":""material:tallow""},{""amount"":1,""itemId"":""resource:dark-resin""}]","[{""amount"":2,""itemId"":""craft:soap"",""outputLineId"":""output:recipe:soap/000/main/craft:soap"",""probability"":1,""role"":0}]","apothecary","workstation:apothecary","research:survival:sanitation","[]","craft:soap×2 생산 경로를 제공한다. 입력은 material:tallow×1, resource:dark-resin×1이다. research:survival:sanitation 연구가 생산 시점을 제한한다. apothecary 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:candle, ProductionRecipeSO:recipe:resin-balm","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:solvent","연금 용매","Transform","Chemical","[{""amount"":2,""itemId"":""resource:dark-resin""},{""amount"":1,""itemId"":""resource:coal""},{""amount"":1,""itemId"":""resource:cave-mushroom""}]","[{""amount"":1,""itemId"":""material:alchemical-solvent"",""outputLineId"":""output:recipe:solvent/000/main/material:alchemical-solvent"",""probability"":1,""role"":0}]","distillery","workstation:distillery","research:pharmacology:distillation","[]","material:alchemical-solvent×1 생산 경로를 제공한다. 입력은 resource:dark-resin×2, resource:coal×1, resource:cave-mushroom×1이다. research:pharmacology:distillation 연구가 생산 시점을 제한한다. distillery 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:alcohol","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:standard-medicine","표준 약품","Transform","Medical","[{""amount"":1,""itemId"":""resource:cave-mushroom""},{""amount"":1,""itemId"":""resource:moonflower""},{""amount"":1,""itemId"":""material:alchemical-solvent""}]","[{""amount"":2,""itemId"":""medicine:standard"",""outputLineId"":""output:recipe:standard-medicine/000/main/medicine:standard"",""probability"":1,""role"":0}]","apothecary","workstation:apothecary","research:pharmacology:distillation","[]","medicine:standard×2 생산 경로를 제공한다. 입력은 resource:cave-mushroom×1, resource:moonflower×1, material:alchemical-solvent×1이다. research:pharmacology:distillation 연구가 생산 시점을 제한한다. apothecary 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:anesthetic, ProductionRecipeSO:recipe:antiseptic, ProductionRecipeSO:recipe:herbal-poultice","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:starch","전분 추출","Transform","Cutting Grinding Washing","[{""amount"":2,""itemId"":""resource:twilight-grain""}]","[{""amount"":2,""itemId"":""material:starch"",""outputLineId"":""output:recipe:starch/000/main/material:starch"",""probability"":1,""role"":0}]","mill","workstation:mill","research:cuisine:milling","[]","material:starch×2 생산 경로를 제공한다. 입력은 resource:twilight-grain×2이다. research:cuisine:milling 연구가 생산 시점을 제한한다. mill 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:milling-flour, ProductionRecipeSO:recipe:malt","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:steel-ingot","제강","Transform","Heavy Industrial","[{""amount"":2,""itemId"":""material:iron-ingot""},{""amount"":2,""itemId"":""material:charcoal""}]","[{""amount"":1,""itemId"":""material:steel-ingot"",""outputLineId"":""output:recipe:steel-ingot/000/main/material:steel-ingot"",""probability"":1,""role"":0}]","steelworks","workstation:steelworks","research:metallurgy:steel","[]","material:steel-ingot×1 생산 경로를 제공한다. 입력은 material:iron-ingot×2, material:charcoal×2이다. research:metallurgy:steel 연구가 생산 시점을 제한한다. steelworks 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","동일 비교군 없음","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:stone-block","석재 블록 절단","Transform","Cutting Grinding Washing","[{""amount"":3,""itemId"":""resource:stone""}]","[{""amount"":2,""itemId"":""material:stone-block"",""outputLineId"":""output:recipe:stone-block/000/main/material:stone-block"",""probability"":1,""role"":0}]","stonecutter","workstation:stonecutter","research:mining:stonecutting","[]","material:stone-block×2 생산 경로를 제공한다. 입력은 resource:stone×3이다. research:mining:stonecutting 연구가 생산 시점을 제한한다. stonecutter 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","동일 비교군 없음","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:stone-ornament","석조 장식","Transform","Cutting Grinding Washing","[{""amount"":2,""itemId"":""material:stone-block""},{""amount"":1,""itemId"":""resource:stone""}]","[{""amount"":1,""itemId"":""craft:stone-ornament"",""outputLineId"":""output:recipe:stone-ornament/000/main/craft:stone-ornament"",""probability"":1,""role"":0}]","stonecutter","workstation:stonecutter","research:mining:stonecutting","[]","craft:stone-ornament×1 생산 경로를 제공한다. 입력은 material:stone-block×2, resource:stone×1이다. research:mining:stonecutting 연구가 생산 시점을 제한한다. stonecutter 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","동일 비교군 없음","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:stuffed-mushroom","속 채운 버섯","Transform","Cooking Simple Mixing","[{""amount"":1,""itemId"":""material:seasoned-filling""},{""amount"":2,""itemId"":""resource:cave-mushroom""}]","[{""amount"":2,""itemId"":""food:stuffed-mushroom"",""outputLineId"":""output:recipe:stuffed-mushroom/000/main/food:stuffed-mushroom"",""probability"":1,""role"":0}]","cookbench","workstation:cookbench","research:cuisine:kitchen-hygiene","[""support:hearth""]","food:stuffed-mushroom×2 생산 경로를 제공한다. 입력은 material:seasoned-filling×1, resource:cave-mushroom×2이다. research:cuisine:kitchen-hygiene 연구가 생산 시점을 제한한다. cookbench 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:boar-stew, ProductionRecipeSO:recipe:cheese-mushroom, ProductionRecipeSO:recipe:egg-pancake, ProductionRecipeSO:recipe:garden-meal, ProductionRecipeSO:recipe:grain-porridge, ProductionRecipeSO:recipe:lavish-meat, ProductionRecipeSO:recipe:lavish-vegan, ProductionRecipeSO:recipe:meat-pie, ProductionRecipeSO:recipe:mushroom-soup, ProductionRecipeSO:recipe:roasted-meat, ProductionRecipeSO:recipe:root-stew, ProductionRecipeSO:recipe:fermented-pickle 외 6개","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:supply:alliance-signal-kit","동맹 신호 키트","Transform","Precision","[{""amount"":2,""itemId"":""material:cloth""},{""amount"":1,""itemId"":""material:granulated-powder""}]","[{""amount"":1,""itemId"":""supply:alliance-signal-kit"",""outputLineId"":""output:recipe:supply:alliance-signal-kit/000/main/supply:alliance-signal-kit"",""probability"":1,""role"":0}]","workstation:v3:signals","workstation:v3:signals","research:defense:alliance-signals","[]","supply:alliance-signal-kit×1 생산 경로를 제공한다. 입력은 material:cloth×2, material:granulated-powder×1이다. research:defense:alliance-signals 연구가 생산 시점을 제한한다. workstation:v3:signals 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","동일 비교군 없음","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:supply:botanical-pesticide","식물성 살충제","Transform","Chemical","[{""amount"":1,""itemId"":""material:rot-toxin""},{""amount"":1,""itemId"":""material:alcohol""},{""amount"":2,""itemId"":""resource:clean-water""}]","[{""amount"":2,""itemId"":""supply:botanical-pesticide"",""outputLineId"":""output:recipe:supply:botanical-pesticide/000/main/supply:botanical-pesticide"",""probability"":1,""role"":0}]","workstation:v19:pest-control","workstation:v19:pest-control","research:agriculture:soil-cycles","[]","supply:botanical-pesticide×2 생산 경로를 제공한다. 입력은 material:rot-toxin×1, material:alcohol×1, resource:clean-water×2이다. research:agriculture:soil-cycles 연구가 생산 시점을 제한한다. workstation:v19:pest-control 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:supply:pest-lure","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:supply:certified-seed-kit","인증 품종 종자 꾸러미","Transform","Precision","[{""amount"":1,""itemId"":""material:paper""},{""amount"":1,""itemId"":""material:cloth""}]","[{""amount"":2,""itemId"":""supply:certified-seed-kit"",""outputLineId"":""output:recipe:supply:certified-seed-kit/000/main/supply:certified-seed-kit"",""probability"":1,""role"":0}]","workstation:v19:cultivar-breeding","workstation:v19:cultivar-breeding","research:agriculture:cultivar-breeding","[]","supply:certified-seed-kit×2 생산 경로를 제공한다. 입력은 material:paper×1, material:cloth×1이다. research:agriculture:cultivar-breeding 연구가 생산 시점을 제한한다. workstation:v19:cultivar-breeding 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","동일 비교군 없음","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:supply:defense-mixed-ammo-box","방어시설용 혼합 탄약 상자","Transform","Precision","[{""amount"":8,""itemId"":""material:lead-shot""},{""amount"":2,""itemId"":""material:granulated-powder""},{""amount"":2,""itemId"":""material:cartridge-paper""}]","[{""amount"":1,""itemId"":""supply:defense-mixed-ammo-box"",""outputLineId"":""output:recipe:supply:defense-mixed-ammo-box/000/main/supply:defense-mixed-ammo-box"",""probability"":1,""role"":0}]","workstation:v3:defense-ammo","workstation:v3:defense-ammo","research:industry:line-balancing","[]","supply:defense-mixed-ammo-box×1 생산 경로를 제공한다. 입력은 material:lead-shot×8, material:granulated-powder×2, material:cartridge-paper×2이다. research:industry:line-balancing 연구가 생산 시점을 제한한다. workstation:v3:defense-ammo 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","동일 비교군 없음","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:supply:funeral-preparation-kit","종족 장례 준비품","Transform","Precision","[{""amount"":2,""itemId"":""material:cloth""},{""amount"":1,""itemId"":""material:paper""},{""amount"":1,""itemId"":""resource:rune-dust""}]","[{""amount"":1,""itemId"":""supply:funeral-preparation-kit"",""outputLineId"":""output:recipe:supply:funeral-preparation-kit/000/main/supply:funeral-preparation-kit"",""probability"":1,""role"":0}]","workstation:v19:memorial","workstation:v19:memorial","research:society:corpse-care","[]","supply:funeral-preparation-kit×1 생산 경로를 제공한다. 입력은 material:cloth×2, material:paper×1, resource:rune-dust×1이다. research:society:corpse-care 연구가 생산 시점을 제한한다. workstation:v19:memorial 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","동일 비교군 없음","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:supply:fungicide","살균제","Transform","Chemical","[{""amount"":1,""itemId"":""medicine:antiseptic""},{""amount"":1,""itemId"":""material:charcoal""},{""amount"":2,""itemId"":""resource:clean-water""}]","[{""amount"":2,""itemId"":""supply:fungicide"",""outputLineId"":""output:recipe:supply:fungicide/000/main/supply:fungicide"",""probability"":1,""role"":0}]","workstation:v19:crop-pathology","workstation:v19:crop-pathology","research:agriculture:soil-cycles","[]","supply:fungicide×2 생산 경로를 제공한다. 입력은 medicine:antiseptic×1, material:charcoal×1, resource:clean-water×2이다. research:agriculture:soil-cycles 연구가 생산 시점을 제한한다. workstation:v19:crop-pathology 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","동일 비교군 없음","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:supply:greenhouse-nutrient","온실 영양액","Transform","Precision","[{""amount"":1,""itemId"":""supply:nitrate-fertilizer""},{""amount"":2,""itemId"":""resource:clean-water""}]","[{""amount"":4,""itemId"":""supply:greenhouse-nutrient"",""outputLineId"":""output:recipe:supply:greenhouse-nutrient/000/main/supply:greenhouse-nutrient"",""probability"":1,""role"":0}]","workstation:v19:greenhouse","workstation:v19:greenhouse","research:agriculture:greenhouse-horticulture","[]","supply:greenhouse-nutrient×4 생산 경로를 제공한다. 입력은 supply:nitrate-fertilizer×1, resource:clean-water×2이다. research:agriculture:greenhouse-horticulture 연구가 생산 시점을 제한한다. workstation:v19:greenhouse 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","동일 비교군 없음","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:supply:inoculated-log","접종 원목","Transform","Spinning Weaving Woodworking","[{""amount"":1,""itemId"":""material:treated-lumber""},{""amount"":1,""itemId"":""resource:cave-mushroom""}]","[{""amount"":2,""itemId"":""supply:inoculated-log"",""outputLineId"":""output:recipe:supply:inoculated-log/000/main/supply:inoculated-log"",""probability"":1,""role"":0}]","workstation:v3:fungal","workstation:v3:fungal","research:forestry:fungal","[]","supply:inoculated-log×2 생산 경로를 제공한다. 입력은 material:treated-lumber×1, resource:cave-mushroom×1이다. research:forestry:fungal 연구가 생산 시점을 제한한다. workstation:v3:fungal 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","동일 비교군 없음","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:supply:mushroom-substrate","균사 재배 배지","Transform","Cooking Simple Mixing","[{""amount"":1,""itemId"":""material:compost""},{""amount"":1,""itemId"":""resource:cave-mushroom""}]","[{""amount"":2,""itemId"":""supply:mushroom-substrate"",""outputLineId"":""output:recipe:supply:mushroom-substrate/000/main/supply:mushroom-substrate"",""probability"":1,""role"":0}]","workstation:v3:subterranean","workstation:v3:subterranean","research:agriculture:subterranean","[]","supply:mushroom-substrate×2 생산 경로를 제공한다. 입력은 material:compost×1, resource:cave-mushroom×1이다. research:agriculture:subterranean 연구가 생산 시점을 제한한다. workstation:v3:subterranean 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:supply:nitrate-fertilizer","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
"recipe:supply:nitrate-fertilizer","질산 비료","Transform","Chemical","[{""amount"":1,""itemId"":""material:niter""},{""amount"":2,""itemId"":""material:compost""}]","[{""amount"":4,""itemId"":""supply:nitrate-fertilizer"",""outputLineId"":""output:recipe:supply:nitrate-fertilizer/000/main/supply:nitrate-fertilizer"",""probability"":1,""role"":0}]","workstation:v3:subterranean","workstation:v3:subterranean","research:agriculture:compost","[]","supply:nitrate-fertilizer×4 생산 경로를 제공한다. 입력은 material:niter×1, material:compost×2이다. research:agriculture:compost 연구가 생산 시점을 제한한다. workstation:v3:subterranean 시설 계열에 생산 역할을 부여한다.","이 조합식의 입력 재고·작업대·연구·작업자를 점유해 같은 재료를 쓰는 다른 제작·식량·의료·군수 주문을 늦춘다","비교 후보(대체 가능성 미검증): ProductionRecipeSO:recipe:supply:mushroom-substrate","입력이 재공품에 잠기거나 출력에 실제 소비처가 없으면 저장·운반·부패 또는 자본 점유가 병목이 된다","입력 예약·작업대 점유·실제 주문 완료·출력 입고와 하류 소비 또는 보관 기록","새 배치를 중단하고 완성품·중간재를 우선 소비·교환·수리·재활용 경로로 보내 병목을 푼다","설계 확정; BOM·작업·온도·물·부패·처리량 수치는 source authority와 밸런스 기준서에서 별도 검증 OPEN"
