record_key,stable_id,field_path,raw_value,enum_type,enum_label,value_origin
CharacterPerformanceFormulaDefinitionSO|performance:composite:sustained-execution,performance:composite:sustained-execution,executionWorkTypeId,,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:composite:sustained-execution,performance:composite:sustained-execution,CapacityId,0,CharacterFunctionalCapacityId,Mental Maintenance,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:composite:sustained-execution,performance:composite:sustained-execution,Role,0,CharacterPerformanceInputRole,None,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:composite:sustained-execution,performance:composite:sustained-execution,capacityId,0,CharacterFunctionalCapacityId,Mental Maintenance,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:composite:sustained-execution,performance:composite:sustained-execution,role,0,CharacterPerformanceInputRole,None,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,m_Name,performance_medical_complication-risk,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,formulaId,performance:medical:complication-risk,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,displayName,합병증 위험,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,domain,3,CharacterPerformanceFormulaDomain,Medical,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,resultChannel,2,CharacterPerformanceResultChannel,Accident Risk,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,baseValue,1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.0.capacityId,0,CharacterFunctionalCapacityId,Mental Maintenance,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.0.weight,0.25,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.0.role,5,CharacterPerformanceInputRole,Contribution | Required,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.0.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.1.capacityId,1,CharacterFunctionalCapacityId,Visual Discernment,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.1.weight,0.2,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.1.role,1,CharacterPerformanceInputRole,Contribution,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.1.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.2.capacityId,9,CharacterFunctionalCapacityId,Precision Manipulation,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.2.weight,0.35,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.2.role,7,CharacterPerformanceInputRole,Contribution | Bottleneck | Required,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.2.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.3.capacityId,4,CharacterFunctionalCapacityId,Power Circulation,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.3.weight,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.3.role,1,CharacterPerformanceInputRole,Contribution,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.3.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.4.capacityId,7,CharacterFunctionalCapacityId,Vitality Response,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.4.weight,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.4.role,1,CharacterPerformanceInputRole,Contribution,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityInputs.4.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,primaryProficiencyId,proficiency:medicine,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,secondaryProficiencyId,proficiency:scholarship,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,secondaryProficiencyWeight,0.2,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,gameplayEffectTargetId,character:accident-chance,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,executionWorkTypeId,,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,CapacityId,0,CharacterFunctionalCapacityId,Mental Maintenance,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,Role,0,CharacterPerformanceInputRole,None,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,capacityId,0,CharacterFunctionalCapacityId,Mental Maintenance,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:complication-risk,performance:medical:complication-risk,role,0,CharacterPerformanceInputRole,None,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,m_Name,performance_medical_disease-recovery,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,formulaId,performance:medical:disease-recovery,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,displayName,질병 회복,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,domain,3,CharacterPerformanceFormulaDomain,Medical,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,resultChannel,6,CharacterPerformanceResultChannel,Recovery,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,baseValue,1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.0.capacityId,13,CharacterFunctionalCapacityId,Immune Defense,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.0.weight,0.3,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.0.role,5,CharacterPerformanceInputRole,Contribution | Required,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.0.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.1.capacityId,6,CharacterFunctionalCapacityId,Purification Processing,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.1.weight,0.25,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.1.role,3,CharacterPerformanceInputRole,Contribution | Bottleneck,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.1.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.2.capacityId,7,CharacterFunctionalCapacityId,Vitality Response,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.2.weight,0.25,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.2.role,5,CharacterPerformanceInputRole,Contribution | Required,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.2.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.3.capacityId,4,CharacterFunctionalCapacityId,Power Circulation,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.3.weight,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.3.role,1,CharacterPerformanceInputRole,Contribution,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.3.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.4.capacityId,5,CharacterFunctionalCapacityId,Intake Processing,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.4.weight,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.4.role,1,CharacterPerformanceInputRole,Contribution,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityInputs.4.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,primaryProficiencyId,,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,secondaryProficiencyId,,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,secondaryProficiencyWeight,0,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,gameplayEffectTargetId,character:disease-recovery-speed,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,executionWorkTypeId,,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,CapacityId,0,CharacterFunctionalCapacityId,Mental Maintenance,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,Role,0,CharacterPerformanceInputRole,None,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,capacityId,0,CharacterFunctionalCapacityId,Mental Maintenance,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-recovery,performance:medical:disease-recovery,role,0,CharacterPerformanceInputRole,None,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,m_Name,performance_medical_disease-resistance,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,formulaId,performance:medical:disease-resistance,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,displayName,질병 저항,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,domain,3,CharacterPerformanceFormulaDomain,Medical,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,resultChannel,5,CharacterPerformanceResultChannel,Success Chance,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,baseValue,1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.0.capacityId,13,CharacterFunctionalCapacityId,Immune Defense,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.0.weight,0.5,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.0.role,7,CharacterPerformanceInputRole,Contribution | Bottleneck | Required,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.0.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.1.capacityId,6,CharacterFunctionalCapacityId,Purification Processing,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.1.weight,0.2,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.1.role,1,CharacterPerformanceInputRole,Contribution,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.1.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.2.capacityId,7,CharacterFunctionalCapacityId,Vitality Response,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.2.weight,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.2.role,1,CharacterPerformanceInputRole,Contribution,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.2.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.3.capacityId,4,CharacterFunctionalCapacityId,Power Circulation,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.3.weight,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.3.role,1,CharacterPerformanceInputRole,Contribution,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.3.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.4.capacityId,5,CharacterFunctionalCapacityId,Intake Processing,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.4.weight,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.4.role,1,CharacterPerformanceInputRole,Contribution,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityInputs.4.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,primaryProficiencyId,,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,secondaryProficiencyId,,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,secondaryProficiencyWeight,0,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,gameplayEffectTargetId,character:disease-resistance,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,executionWorkTypeId,,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,CapacityId,0,CharacterFunctionalCapacityId,Mental Maintenance,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,Role,0,CharacterPerformanceInputRole,None,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,capacityId,0,CharacterFunctionalCapacityId,Mental Maintenance,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:disease-resistance,performance:medical:disease-resistance,role,0,CharacterPerformanceInputRole,None,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,m_Name,performance_medical_immunity-gain,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,formulaId,performance:medical:immunity-gain,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,displayName,면역 획득,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,domain,3,CharacterPerformanceFormulaDomain,Medical,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,resultChannel,6,CharacterPerformanceResultChannel,Recovery,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,baseValue,1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,capacityInputs.0.capacityId,13,CharacterFunctionalCapacityId,Immune Defense,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,capacityInputs.0.weight,0.55,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,capacityInputs.0.role,7,CharacterPerformanceInputRole,Contribution | Bottleneck | Required,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,capacityInputs.0.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,capacityInputs.1.capacityId,7,CharacterFunctionalCapacityId,Vitality Response,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,capacityInputs.1.weight,0.2,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,capacityInputs.1.role,1,CharacterPerformanceInputRole,Contribution,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,capacityInputs.1.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,capacityInputs.2.capacityId,6,CharacterFunctionalCapacityId,Purification Processing,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,capacityInputs.2.weight,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,capacityInputs.2.role,1,CharacterPerformanceInputRole,Contribution,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,capacityInputs.2.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,capacityInputs.3.capacityId,4,CharacterFunctionalCapacityId,Power Circulation,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,capacityInputs.3.weight,0.15,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,capacityInputs.3.role,1,CharacterPerformanceInputRole,Contribution,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,capacityInputs.3.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,primaryProficiencyId,,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,secondaryProficiencyId,,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,secondaryProficiencyWeight,0,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,gameplayEffectTargetId,character:immunity-gain,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,executionWorkTypeId,,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,CapacityId,0,CharacterFunctionalCapacityId,Mental Maintenance,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,Role,0,CharacterPerformanceInputRole,None,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,capacityId,0,CharacterFunctionalCapacityId,Mental Maintenance,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-gain,performance:medical:immunity-gain,role,0,CharacterPerformanceInputRole,None,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,m_Name,performance_medical_immunity-retention,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,formulaId,performance:medical:immunity-retention,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,displayName,면역 유지,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,domain,3,CharacterPerformanceFormulaDomain,Medical,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,resultChannel,6,CharacterPerformanceResultChannel,Recovery,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,baseValue,1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,capacityInputs.0.capacityId,13,CharacterFunctionalCapacityId,Immune Defense,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,capacityInputs.0.weight,0.6,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,capacityInputs.0.role,7,CharacterPerformanceInputRole,Contribution | Bottleneck | Required,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,capacityInputs.0.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,capacityInputs.1.capacityId,7,CharacterFunctionalCapacityId,Vitality Response,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,capacityInputs.1.weight,0.15,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,capacityInputs.1.role,1,CharacterPerformanceInputRole,Contribution,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,capacityInputs.1.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,capacityInputs.2.capacityId,6,CharacterFunctionalCapacityId,Purification Processing,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,capacityInputs.2.weight,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,capacityInputs.2.role,1,CharacterPerformanceInputRole,Contribution,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,capacityInputs.2.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,capacityInputs.3.capacityId,4,CharacterFunctionalCapacityId,Power Circulation,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,capacityInputs.3.weight,0.15,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,capacityInputs.3.role,1,CharacterPerformanceInputRole,Contribution,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,capacityInputs.3.requiredThreshold,0.1,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,primaryProficiencyId,,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,secondaryProficiencyId,,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,secondaryProficiencyWeight,0,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,gameplayEffectTargetId,character:immunity-retention,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,executionWorkTypeId,,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,CapacityId,0,CharacterFunctionalCapacityId,Mental Maintenance,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,Role,0,CharacterPerformanceInputRole,None,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,capacityId,0,CharacterFunctionalCapacityId,Mental Maintenance,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:immunity-retention,performance:medical:immunity-retention,role,0,CharacterPerformanceInputRole,None,implicit-csharp-default
CharacterPerformanceFormulaDefinitionSO|performance:medical:surgery-speed,performance:medical:surgery-speed,m_Name,performance_medical_surgery-speed,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:surgery-speed,performance:medical:surgery-speed,formulaId,performance:medical:surgery-speed,,,explicit-serialized
CharacterPerformanceFormulaDefinitionSO|performance:medical:surgery-speed,performance:medical:surgery-speed,displayName,수술 속도,,,explicit-serialized
